id-EP2661387B1    abstract-
id-CN103380041B    abstract-一种用于在具有混合驱动装置或电驱动装置的机动车中控制回收性能的方法，其中待用于回收的回收力矩的基本值被预定和/或能借助于至少一个第一操作元件（7）调节，其中，应用第二操作元件（11）来调节与所述基本值偏离的、用于所述回收力矩的中间值，其中在由操作者临时地调节中间值之后，特别是至少对于下一个滑行阶段，应用所述中间值作为回收力矩，随后在满足复位条件时重新返回到所述基本值。
id-US9077272B2    abstract-A slewing-type working machine includes: an electric storage device capable of being charged with regenerative electric power for regenerating slewing energy of an upper slewing body while functioning as an electric power source for an electric slewing motor; an electric storage device and electric storage device controller detecting whether the electric storage device is under a normal condition with sufficient capacity to regenerate the slewing energy or under an abnormal condition without sufficient capacity; and a controller controlling a velocity of the electric slewing motor based on a result of detection by the electric storage device and electric storage device controller, wherein the controller performs a velocity limiting control for limiting a maximum velocity of the electric slewing motor when the electric storage device is under the abnormal condition.
id-JP5218576B2    abstract-
id-RU2542849C1    abstract-Изобретение относится к системам привода транспортных средств. Блок управления для системы привода транспортного средства, в которой содержится двигатель внутреннего сгорания; электрический двигатель; аккумуляторная батарея и передаточный механизм, при этом блок управления включает в себя первую многомерную регулировочную характеристику, в которой область разрешения привода устанавливается согласно состоянию заряда  аккумуляторной батареи, и вторую многомерную регулировочную характеристику, в которой область разрешения привода первой многомерной регулировочной характеристики сужена. Управление приводом выполняется посредством выбора второй многомерной регулировочной характеристики, когда компрессор кондиционирования воздуха приводится в действие. В другом варианте управление приводом выполняется посредством выбора первой многомерной регулировочной характеристики, когда привод от двигателя внутреннего сгорания переключается на привод от электрического двигателя в результате вхождения состояния заряда в область разрешения привода от электродвигателя. Снижается потребление электроэнергии. 2 н. и 12 з.п. ф-лы, 16 ил.
id-US20130307320A1    abstract-An object of the present invention is to remove adverse effects on an in-wheel motor driving apparatus due to the existence of moisture in the apparatus. There is provided an in-wheel motor driving apparatus in which a driving apparatus for generating driving force of a wheel having a wheel hub bearing section is provided in the wheel, the in-wheel motor driving apparatus, wherein a portion of the driving apparatus, except the wheel hub bearing section, is housed in a case having a sealed structure and thereby the inside of the driving apparatus is blocked from outside air, and air in the case is replaced with inert gas as required. As a result, dew condensation is prevented in the case, and adverse effects due to the existence of moisture in the case are removed.
id-US20120211291A1    abstract-An electric car system for use in transporting users from one location to another at speeds of up to 70 MPH. Electric car system comprises a frame, a steering system, a braking system, a suspension system, and a body. An electronic drive system controller is located near the operator's controls comprising a touch screen for selecting forward, reverse, and security movement lock position(s). The drive assembly comprises at least one accessory battery charged by an accessory alternator, at least one drive assembly battery charged by a drive assembly alternator, and an electric drive motor. The accessory battery powers car accessories and provides redundant electricity to the drive assembly battery when needed. The drive assembly battery provides power to the electric drive motor. The electric drive motor provides torque to two half shafts which couple to front axles and front rotatable wheels in front-wheel drive versions.
id-DE102012001767A1    abstract-Es wird ein Verfahren zum Steuern eines Hybridantriebsstrangs, der eine elektrische Maschine und eine Kraftmaschine aufweist, bereitgestellt. Das Verfahren umfasst, dass eine angeforderte Leistung und eine überschüssige Leistung für den Hybridantriebsstrang bestimmt werden. Die angeforderte Leistung erfüllt im Wesentlichen die Bedürfnisse des Hybridantriebsstrangs. Die überschüssige Leistung ist von Null verschieden und nicht in der bestimmten angeforderten Leistung enthalten. Das Verfahren umfasst auch, dass die überschüssige Leistung mit der elektrischen Maschine absorbiert wird.
id-JP2012175764A    abstract-【課題】非接触充電の受電側と給電側との位置決めを容易かつ的確に行なうことができるように支援して、運転者の負担を軽減する。 【解決手段】電気自動車１０は、路面を含む進行方向の実映像を撮影するリアカメラ３４と、車室内に設けられ、少なくともリアカメラ３４で撮影された実映像、及び受電位置を含む車両床下の路面方向の擬似映像を映写する表示装置３８と、表示装置３８の表示画面に表示された実映像上で路面上に配置された送信アンテナ１８の位置が進行方向の車体端部に到達した時点において、給電位置画像を擬似映像に合成する擬似映像生成部と、擬似映像上で給電位置画像を進行方向に対応して追従させる追従部とを備える。 【選択図】図１
id-WO2012111083A1    abstract-制御手段（１７）は、アクセル操作量と車速とに基づいて基本目標駆動力を算出する基本目標駆動力算出手段（１７Ａ）と、ブレーキ操作量に基づいて回生制動力を算出する回生制動力算出手段（１７Ｂ）と、基本目標駆動力を第１の変化率（α）で制限する駆動力制限手段（１７Ｃ）と、回生制動力を第２の変化率（β）で制限する回生制動力制限手段（１７Ｄ）と、駆動力制限手段（１７Ｃ）により制限された基本目標駆動力と回生制動力制限手段（１７Ｄ）により制限された回生制動力とを加算してモータ（４、５）から発生させる目標駆動力とする目標駆動力算出手段（１７Ｆ）とを備えている。　これにより、運転者の制動要求・駆動要求に応じた応答性を確保しつつ、制動力・駆動力の急変によるショック等の発生を防止できる。
id-US20120212161A1    abstract-An electromechanical device includes a first drive member having a magnetic coil, a second drive member capable of moving relatively to the first drive member, and a control section adapted to drive the magnetic coil and to perform regeneration of energy from the magnetic coil when decelerating the second drive member, and the control section includes a first regeneration mode of setting a first regenerative interval centered on a zero crossing point of an induced voltage caused in the magnetic coil, and performing the regeneration.
id-US20120211286A1    abstract-The present invention relates to a hybrid variant automobile drive which improves a fuel efficiency of the automobile while retaining an acceleration profile of the automobile. In one embodiment, the present invention includes an engine, wheels, and/or a supplemental motor. The engine primarily drives the wheels, but can be aided by the supplemental motor. An amount of force supplied by the engine can be dependent on an amount of force supplied by the supplemental motor. The supplemental motor uses alternative energy sources aside from the fuel used by the engine to drive the wheels. The supplemental motor can be powered by a capacitor which is charged by an energy generation unit. The energy generation unit can generate energy using, for example, solar panels, a ram induction generator, a regenerative braking unit, and/or a heat exchange unit.
id-US20140058640A1    abstract-A control unit ( 17 ) includes a regenerative coordination control unit ( 17 D) and a vehicle speed calculation unit ( 17 E). The regenerative coordination control unit ( 17 D) performs a regeneration cooperative control to distribute the hydraulic braking force and the regenerative braking force. The vehicle speed calculation unit ( 17 E) calculates a vehicle speed. The control unit ( 17 ) calculates a basic target driving force based on: an amount of accelerator operation detected by an accelerator operation amount detecting unit ( 32 ), and the vehicle speed calculated by the vehicle speed calculation unit ( 17 E), and adds a value corresponding to the regenerative braking force distributed by the regenerative coordination control unit ( 17 D) to the basic target driving force, thus obtaining a target driving force to be generated by motors ( 4  and  5 ).      This reduces a creep driving force during vehicle running corresponding to a brake operation of a driver to reduce power consumption.
id-WO2012112145A1    abstract-A control interface for drivetrain braking provided by a regenerative brake and a nonregenerative brake is implemented using a combination of switches and graphic interface elements. The control interface comprises a control system for allocating drivetrain braking effort between the regenerative brake and the non-regenerative brake, a first operator actuated control for enabling operation of the drivetrain braking, and a second operator actuated control for selecting a target braking effort for drivetrain braking. A graphic display displays to an operator the selected target braking effort and can be used to further display actual braking effort achieved by drivetrain braking.
id-WO2012108001A1    abstract-前後輪駆動車両の回生制動時において車両挙動の安定性を向上させることができる前後輪駆動車両用の駆動制御装置を提供する。　回生制動トルク決定手段１３２は、制御カップリング装置５４のトルク伝達制限時には、第２電動機Ｍ２の回生制動トルクＴgrを非トルク伝達制限時よりも小さく設定する。また、上記トルク伝達制限時に、第２電動機Ｍ２の回生制動トルクＴgrが上記非トルク伝達制限時と変わらないとすれば、その非トルク伝達制限時と比較して後側駆動輪３２がスリップし車両挙動が不安定になり易い。従って、制御カップリング装置５４のトルク伝達制限時が加味されずに第２電動機Ｍ２の回生制動トルクＴgrが発生させられる場合と比較して、車両６の回生制動時において車両挙動の安定性を向上させることができる。特に、このような効果は、例えば低μ路にて顕著なものになる。
id-WO2012105022A1    abstract-Ｓ１０においてシフトレンジがＲレンジ以外であると判定されると（Ｓ１０にてＮＯ）、ＥＣＵは、前進走行用のシステム電圧を設定する（Ｓ２０）。一方、Ｓ１０においてシフトレンジがＲレンジであると判定されると（Ｓ１０にてＹＥＳ）、ＥＣＵは、後進走行用のシステム電圧を設定する（Ｓ３０）。後進走行用のシステム電圧は、車両に対する加速要求の大きさが同じ場合の前進走行用のシステム電圧よりも高くなるように設定される。
id-CN102971180B    abstract-在包括对接受架线电力的供给而行驶的车辆的再生电力进行蓄电并且向架线供给电力的蓄电单元、以及与该蓄电单元不同的电力的供给系统即其它电力供给系统的综合电力供给设备的架线交通系统中，基于其它电力供给系统的电力供给负载率γ确定其它电力供给系统的整流器的性能，以使综合电力供给设备的成本值小于目标成本值。
id-EP2677658A4    abstract-
id-DE102011004357A1    abstract-Die Erfindung betrifft ein Verfahren zum Betreiben eines Energiespeichers zur Versorgung eines Fahrzeugs mit Hybridantrieb mit elektrischer Energie, wobei ein Laden des Energiespeichers durch einen Verbrennungsmotor und/oder beim Bremsen durch kinetische Fahrzeugenergie über einen als Generator verwendeten Elektromotor und ein Entladen des Energiespeichers zum Versorgen des Elektromotors und/oder von Elektronikkomponenten des Fahrzeugs derart erfolgt, dass der Energiespeicher bei einem zwischen einem unteren Ladezustand und einem oberen Ladezustand liegenden aktuellen Ladungszustand betrieben wird. Erfindungsgemäß wird der untere und/oder aktuelle Ladungszustand des Energiespeichers abhängig von einer gemessenen aktuellen oder gemittelten Temperatur und/oder von einem aktuellen Datum und/oder einer Tageszeit gesteuert.
id-FR2971460A1    abstract-Système et procédé de freinage pour un véhicule automobile équipé d'un système de traction électrique ou hybride, et comportant un module de pédale de freinage découplée, un module de freinage hydraulique, un module de freinage électrique utilisé pour la récupération d'énergie électrique lors d'un freinage effectué par le système de traction électrique, ledit module de freinage découplé comprenant une pédale de frein et des moyens de commande du système de freinage hydraulique et du module de freinage électrique, caractérisé en ce que le système comprend des moyens de mesure d'au moins un paramètre lié à ladite pédale, et des moyens de limitation (ML) de la récupération d'énergie électrique par le module de freinage électrique.
id-EP2492132A3    abstract-In conventional techniques, it is necessary to use a storage element having a large capacitance such as a lithium-ion battery and there are the problems of reduction in capacitance and cost of the system. Using a capacitor as a storage element, a path of a current flowing in a direction in which the capacitor is discharged is provided by a charge/discharge device in addition to a path of a current flowing in a direction in which the capacitor is charged by a high speed-range electric braking function, whereby a current corresponding to a difference in potential between a regenerative current (current flowing in the direction in which the capacitor is charged) and a chopper current from the charge/discharge device (current flowing in the direction in which the capacitor is discharged) is made to flow in the capacitor 7.
id-DE102011011134B8    abstract-
id-WO2012108000A1    abstract-ケーブル収容装置は、電流が流れる電力線（２２）と、流れる電流量が電力線（２２）よりも少ない低電流線（２３）と、電力線（２２）および低電流線（２３）を被覆する絶縁部材（２４）とを含むケーブル（２０）と、外周面にケーブル（２０）が巻回され、回転可能に設けられた回転軸（３４）と、回転軸（３４）に設けられ、回転軸（３４）に巻回されたケーブル（２０）を支持する支持部材（３６）とを備え、電力線（２２）は、絶縁部材（２４）と支持部材（３６）との接触位置と隣り合うように配置され、低電流線（２３）は、電力線（２２）に対して接触位置と反対側に配置される。
id-KR20120094377A    abstract-본 발명은 전기자동차의 회생 제동에 의한 구동전력 관리 모듈 및 그 방법에 관한 것으로, 주행시 전기자동차에 구동력을 전달하는 구동모터와, 상기 구동모터에 전력을 제공하는 메인 배터리와, 상기 전기자동차의 제동시 또는 감속시 상기 구동모터로부터 발생되는 전기를 축전하고 상기 메인 배터리를 충전시키는 보조 배터리와, 상기 전기자동차가 주행할 때 상기 구동모터를 메인 배터리와 연결시키고 상기 전기자동차가 제동 또는 감속할 때 상기 구동모터를 상기 보조 배터리와 연결시키는 절환 유니트를 포함하는 모듈을 이용하여, 전기자동차의 주행시에 구동모터의 가동에 필요한 전력을 메인 배터리로부터 공급받고 전기자동차의 제동 또는 감속시에 구동모터로부터 발생되는 전기를 보조 배터리에 축전하는 일련의 선택적인 동작을 전기자동차의 운행 상태에 따라 반복하는 일반 관리 단계와, 상기 메인 배터리를 구성하는 복수의 배터리 셀 중 내부 저항값이 설정범위보다 큰 배터리 셀에 상기 보조 배터리를 연결시켜 축전된 전력을 공급하면서 상기 배터리 셀을 충전하는 전력 조정 단계를 포함하며, 상기 전력 조정 단계에서는 상기 구동모터는 상기 메인 배터리와 연결되고, 상기 일반 관리 단계와 상기 전력 조정 단계는 반복되는 것이다.
id-US8521350B2    abstract-A control device for a vehicle includes: a charge control portion that adjusts an upper limit of charging power to a battery to prevent a negative electrode potential of the battery from dropping to a lithium reference potential, based on a charge/discharge history of the battery; a braking control portion that detects a sharing ratio between hydraulic braking force by a braking device and regenerative braking force for desired braking force according to a brake pedal depression amount so that a motor generator generates a regenerative braking force within a range of the adjusted upper limit of charging power; and a setting portion that variably sets, according to the hydraulic response rate detected by the detection portion, a degree of limitation of the upper limit when restricting charging current to the battery by restricting the upper limit.
id-JP5578274B2    abstract-
id-CN103442931B    abstract-本发明涉及一种电动机驱动装置，为在电动汽车等中控制电动机(6)的驱动的机构，该电动机(6)以电动机等的电池作为电源，本发明的电动机驱动装置(20)包括：连接方式切换电路，该连接方式切换电路为在通过电池的电力而驱动电动机(6)的驱动用连接方式和再生用连接方式之间进行切换的变频器(31)等，变频器(31)设置成可切换到使电动机线圈短路并产生制动力的短路连接方式的结构，进一步包括：短路电流控制机构(26)，该短路电流控制机构(26)控制在上述短路连接方式流动的短路电流；再生制动和短路制动切换控制机构(25)，该再生制动和短路制动切换控制机构(25)将上述变频器(31)在再生用连接方式和短路连接方式之间切换。
