id-EP3251888B1    abstract-
id-DE202015000760U1    abstract-Luft-Hybrid, dadurch gekennzeichnet, dass beim Bremsvorgang (Betätigen des Betriebsbremspedals und/oder Betätigung des Steuer- bzw. Regelungselements (z. B. Lenkstockhebel) für die Dauerbremsen (z. B. Staudruckbremse, Konstant Drossel, Motorbremse, Retarder, Wirbelstrombremse) die bei einem Turbolader durch das Verdichterrad üblicherweise dem Verbrennungsmotor zugeführte komprimierte Luft, zum unterstützenden teilweisen oder vollständigen Befüllen von mindestens einem Druckluftkessel verwendet wird (Luftweiche). Die im Druckluftkessel gespeicherte Luft kann für die 4 bekannten Kreise einer Druckluftbremsanlage Kreis 1: Betriebsbremskreis 1 Kreis 2: Betriebsbremskreis 2 Kreis 3: Federspeicher-Feststellbremse und ggf. Anhängerversorgung Kreis 4: Nebenverbraucher (z. B. Luftfederung, Türsteuerung, Horn) und/oder für den Betrieb eines Luft-Hybrids verwendet werden (Die beim Bremsen gespeicherte Druckluft wird zum teilweisen oder vollständigen Antrieb des Fahrzeugs und/oder von Nebenaggregaten (z. B. Luftkompressor, Servolenkung, Lichtmaschine, etc. genutzt). Ist weder eine Versorgung des Verbrennungsmotors, noch ein Befüllen des Druckluftkessels erwünscht oder möglich (z. B. zu starke Bremswirkung des Verbrennungsmotors durch den Turbolader), wird entweder der das Turbinenrad des Turboladers antreibende Abgasstrom am Turbolader vorbeigeführt (Bypass) oder die durch den Turbolader erzeugte komprimierte Luft wird durch mindestens ein Ventil in die Atmosphäre abgeblasen.
id-CN105000003B    abstract-本发明涉及了一种汽车智能刹车系统，它包括主轴，所述主轴与汽车轮胎连接，所述主轴内设置有一容腔，所述容腔为圆柱状结构；导磁减速机构，所述导磁减速机构为椭球状结构，所述导磁减速机构，所述导磁减速机构与所述主轴容腔内壁面接触，所述容腔内充满离子液体；控磁机构，所述控磁机构为圆环状结构，所述控磁机构套装于所述主轴，所述控磁机构的数量为两个；主控制器，所述主控制器与所述控磁机构电连接，所述主控制器与所述导磁减速机构电连接，所述主控制器设置有锂离子电池。本发明体积小，而且能够主动降噪，灵活性大，使用方便，便于维护和调节，导磁减速机构位于主轴内部能够使得所有汽车在不大作修改的情况下安装本系统。
id-CN104648343B    abstract-本发明涉及了一种汽车自反馈刹车系统，它包括主轴，所述主轴与汽车轮胎连接，所述主轴内设置有一容腔，所述容腔为圆柱状结构；导磁减速机构，所述导磁减速机构为椭球状结构，所述导磁减速机构，所述导磁减速机构与所述主轴容腔内壁面接触，所述容腔内充满离子液体；控磁机构，所述控磁机构为圆环状结构，所述控磁机构套装于所述主轴，所述控磁机构的数量为两个；主控制器，所述主控制器与所述控磁机构电连接，所述主控制器与所述导磁减速机构电连接，所述主控制器设置有锂离子电池。本发明体积小，而且能够主动降噪，灵活性大，使用方便，便于维护和调节，导磁减速机构位于主轴内部能够使得所有汽车在不大作修改的情况下安装本系统。
id-WO2016137604A1    abstract-High surge currents associated with heavy braking and rapid acceleration of electric and hybrid electric vehicles result in reduced battery life and excessive heating of motors, generators and electronics. These can be reduced in two ways. 1. By the use of a speed changing transmission such that the motors and generators operate at higher speeds and therefore lower currents for the same power. 2. By providing an auxiliary regenerative braking means that can handle high power levels thereby reducing the load on the electric system. This invention describes a hydraulic device that can function as a speed changing transmission and/or a regenerative braking system that can handle very high power levels. It is implemented using fixed displacement pumps and motors to achieve low cost and high reliability.
id-US20180194337A1    abstract-A pressure generating device may comprise a piston-cylinder unit having a bilaterally acting piston with two effective surfaces defining two respective, separate working spaces in a sealing manner. Each working space is connected via a hydraulic line to a hydraulic circuit, wherein at least one hydraulic chamber of a consumer is connected to each hydraulic circuit, and wherein a drive drives the piston. Each working space may be in communication with a reservoir for hydraulic medium, via a respective hydraulic line having a respective switching valve. Alternatively, one or both working spaces may be in communication with a reservoir for hydraulic medium via a hydraulic line, with a switching valve in one or both hydraulic lines, and/or a respective outlet valve may be associated with one or more hydraulic chambers of the consumer, and a further connecting line having a switching valve may connect the pressure chambers and/or hydraulic lines.
id-US9827955B2    abstract-A method for controlling a vehicle includes automatically controlling vehicle brakes to decelerate the vehicle at a braking deceleration rate in response to an anticipated stop at a traffic signal and an adaptive cruise control system being active. The method further includes, in response to the vehicle decelerating to an intermediate speed, releasing the vehicle brakes. The intermediate speed is determined such that, at the intermediate speed, a coasting distance to a full stop is approximately equal to a distance to the traffic signal.
id-US20200079221A1    abstract-An electro-hydraulic hybrid system for a vehicle utilizes both the advantages of the hydraulic hybrid system and the electric hybrid system to maximize the collection of energy lost during a braking process and to provide launch assists in an acceleration process. The electro-hydraulic hybrid system includes an ECU that controls the electro-hydraulic hybrid system, a hydraulic drive pump, an accumulator, a hydraulic reservoir, a hydraulic pump, an electric motor, a power converter, and a battery. The hydraulic reservoir is in fluid communication with the accumulator through the hydraulic drive pump that functions as the main component of the hydraulic regenerative braking system. The hydraulic reservoir is also in fluid communication with the accumulator through the hydraulic pump that acts as the main component of the electro-hydraulic inter-conversion unit along with the electric motor, the at least one battery, and power converter that are electrically connected to each other.
id-CN105946845B    abstract-本公开提供一种再生制动指导系统。一种车辆包括再生制动系统，该再生制动系统可包括被配置为向车辆牵引车轮提供再生制动扭矩的电机。所述车辆还包括被配置为提供标志用于显示以指示再生制动系统的性能的至少一个控制器。该标志表示在减速事件期间记录的制动曲线与基于检测的前方目标的计算的制动曲线的比较。在多个实施例中，该标志可包括表示记录的制动曲线与计算的制动曲线之间的相似性的数字或字母等级和/或记录的制动曲线与计算的制动曲线的比较的可视化表示。
id-CN107406064A    abstract-本发明涉及一种用于制动轨道车辆的方法，其中，所述轨道车辆具有能够借助作为输入参量的制动效果预给定参数(F out )控制的制动系统(5)，其中，以以下方式作为随着时间(t)的推移而变化的参量产生所述制动效果预给定参数(F out )并且将其输出给所述制动系统(5)，直到所述轨道车辆静止：在第一制动阶段(Dt1)中，根据制动要求(F in )产生并且输出所述制动效果预给定参数(F out )，其中，将所述轨道车辆的减速度(‑a)限制到预给定的减速度最大值(a)；在所述第一制动阶段(Dt1)之后实施的后来的制动阶段(Dt3)中，通过静止调节器(13)产生所述制动效果预给定参数(F out )作为调节器输出参量，给所述静止调节器提供所述轨道车辆的行驶速度(v)作为调节器输入参量，并且所述静止调节器将所述行驶速度(v)调节到期望值零。
id-EP3277535B1    abstract-
id-DE202015102235U1    abstract-Kraftfahrzeug (10) mit einem Motor (11) und einem Zuluftstrang (12) zur Zuleitung von Zuluft (24) zum Motor (11), wobei im Zuluftstrang (12) ein Verdichter (14) zum Verdichten der Zuluft (24) angeordnet ist, dadurch gekennzeichnet, dass das Kraftfahrzeug (10) ein Zusatzluftsystem (19) mit einem Druckbehälter (22) aufweist, welches ausgebildet ist, zusätzlich zur Zuluft (24) Zusatzluft (25) stromabwärts des Verdichters (14) in den Zuluftstrang (12) zu bringen.
id-CN106143440A    abstract-汽车蓄能安全制动器是一种新式的汽车制动器，其特征是：由我汽车蓄能制动器方案中的短轴、中介轮、泵外轮、小齿轮、外啮合油泵、油箱、封闭油路、顶杆、变速杆、四个蓄能器与本项目中的电磁阀、半园电键盘、转椅、自动车门组成，短轴前后各有空头、断头、塞子、蓄能器缸中活塞沿立柱上下运动于上下止圈之间，下端有油口、备用油口、连杆与塞子，上有压力表，半园电键盘上的手柄可左右转动断开或合上接在电磁阀上的各个线路。制动时，短轴前断头断开，中介轮后移合上泵外轮，向上打油压缩空气，使汽车惯性动能，变势能储存起来，重新起动时使二轮离开中间合上小齿轮，手柄转动接通线路，电磁阀打开，蓄能器中的势能变动能放出来把车开动，遇上难行路或陡坡先断开短轴后断头，再使泵外轮前移，合上中介轮，如同上述，将发动机动能变势能储存起来，再合上后断头并将上述三轮全合上，输出轴得到双份能量驶过难行路或爬上陡坡。
id-RU2720393C2    abstract-Группа изобретений относится к погрузочной машине и способу ее эксплуатации. Машина содержит: двустороннюю электрическую шину, источник электропитания, электродвигатель, систему накопления кинетической энергии и контроллер. Источник электропитания связан с двусторонней электрической шиной через первый преобразователь мощности. Электродвигатель связан с двусторонней электрической шиной через второй преобразователь мощности, причем электродвигатель снабжается энергией, имеющейся на двусторонней электрической шине и приводящей в действие приводной механизм, включенный в погрузочную машину. Система накопления кинетической энергии включает в себя маховик и переключаемый реактивный электродвигатель, причем система накопления кинетической энергии связана с двусторонней электрической шиной через третий преобразователь мощности. Контроллер сконфигурирован для поддержания связи с системой накопления кинетической энергии и источником электропитания, а также для управления системой накопления кинетической энергии в качестве первичного источника электропитания для двусторонней электрической шины и для управления источником электропитания в качестве вторичного источника электропитания для двусторонней электрической шины, когда система накопления кинетической энергии не может удовлетворять энергопотреблению на двусторонней электрической шине. Достигается создание системы позволяющей повысить эффективность циклического режима работы горного оборудования путем использования накопления энергии. 2 н.п. и 18 з.п. ф-лы, 23 ил.
id-EP3303035B1    abstract-
id-CN206513519U    abstract-本实用新型涉及一种绿色刹车蓄能利用装置，由蓄能弹簧座、传动系统和控制系统构成，蓄能弹簧座通过绳索与传动系统相连，实现刹车时蓄能并在车辆启动时释能，以将刹车能用于助力车辆启动；传动系统由套于轴套（4、21）上的卡环（7和19）、传动轮（8和17）以及附于轴中央的传动环（15）组成，其中卡环可沿轴平移，两传动轮分别布置于两侧轴套上，并可绕轴套自由转动，传动环随轴转动，但可沿键轨道左右平移；控制系统由两套液压连杆装置组成，控制上述卡环和传动环的左右平移。
id-WO2016186340A1    abstract-본 발명은 에너지 회수 장치가 구비된 바이크에 관한 것으로, 본 발명에 따른 에너지 회수 장치가 구비된 바이크는 바이크의 뒷바퀴 구동축 풀리와 결합하여 바이크의 뒷바퀴가 회전되면 함께 회전되는 구동휠과, 바이크 운전자가 와이어 당김수단을 작동시키면 전방으로 당겨지는 와이어와, 상기 와이어의 후단부와 결합하여 상기 와이어가 당겨지면 힌지축을 중심으로 힌지 운동하는 컴프레셔 지지부와, 상기 컴프레셔 지지부에 회전 가능하게 결합되고 상기 컴프레셔 지지부가 상기 와이어에 의해 끝까지 당겨지면 상기 컴프레셔 지지부의 힌지 운동에 의해 외주면이 상기 구동휠의 외주면과 접촉하여 상기 구동휠과의 마찰에 의해 함께 회전되고 상기 와이어를 당기는 힘이 해소되면 상기 구동휠과의 접촉이 해소되게 구성되는 회전휠과, 상기 컴프레셔 지지부와 결합하는 실린더와 상기 실린더의 내부에서 전후 방향으로 움직이는 피스톤과 후단부가 상기 피스톤과 결합되어 상기 실린더의 전면 구멍을 관통하여 전방으로 돌출되는 커넥팅 로드를 포함하여 구성되는 컴프레셔 및 상기 회전휠과 결합되는 회전휠축을 중심으로 회전되고 상기 회전휠축과 간격을 두고 상기 커넥팅 로드의 전단부와 회전 가능하게 결합됨으로써 상기 회전휠과 함께 회전하면 상기 커넥팅 로드와 결합된 부분이 원 운동을 하면서 상기 커넥팅 로드를 전후 방향으로 왕복 운동시키는 커넥팅 캠을 포함하여 구성되며, 상기 실린더의 후방부에 형성된 체크밸브가 구비된 흡기구를 통해 유입된 공기가 상기 피스톤의 운동에 의해 압축된 다음 상기 실린더의 후방부에 형성된 배기를 통해 빠져나가 에어호스를 통해 에어 탱크에 저장되도록 구성된다.
id-DE102015006663A1    abstract-Vorteile beim Einsetzen von Reibungselektrizität statt gewöhnlicher Reibung, bei der viel Energie als thermische Energie entwertet wird, bei Vorhandensein von mechanischem Widerstand. Bei vielen Gebrauchsgegenständen ist Reibung vorhanden, die nicht vermieden werden kann und dafür verantwortlich, dass wertwolle kinetische Energie thermische Energie entwertet wird. Durch Ersetzung dieser Reibung mit Reibungselektrizität wird die kinetische Energie in elektrische Energie umgewandelt, wobei diese Energieform ebenfalls eine wertvolle Energieform darstellt, sodass hierbei Energierückgewinnung vorliegt. Prinzipiell kann dies in allen Anwendungsgebieten verwendet werden, bei denen mechanischer Widerstand vorhanden ist, der für Entwertung wertvoller kinetischer Energie verantwortlich ist. Nichtvorhanden.
id-KR20160133765A    abstract-본 발명은 작업기계의 제동 시스템 및 제동 방법에 관한 것으로서, 본 발명의 작업기계의 제동 시스템은, 엔진의 동력을 바퀴에 전달하는 구동축에 장착되는 정유압무단변속기; 상기 정유압무단변속기 후단의 구동축에 구비되는 사이드 브레이크; 상기 정유압무단변속기에 연결되는 플라이휠; 브레이크 페달을 누르면, 작업장치의 제1 작업 종류에 따라 상기 사이드 브레이크에 의한 제동이 이루어지게 하고, 상기 바퀴의 회전력에 의해 생산되는 회생제동 에너지를 상기 플라이휠에 저장하게 하는 작업 감지부를 포함하는 것을 특징으로 한다. 본 발명에 따른 작업기계의 제동 시스템 및 제동 방법은, 미세 조정이 필요 없는 작업 시에 브레이크 페달을 작동하더라도 사이드 브레이크에 의한 제동이 이루어지도록 함으로써, 작업하는 동안에도 바퀴의 회전력을 플라이휠에 저장하고, 저장된 에너지를 작업기계의 가속과 발진 시에 사용할 수 있어, 에너지 효율을 극대화 시킬 수 있다.
id-KR102286732B1    abstract-본 발명의 일 실시 예에 관련된 차량 제동 시스템은 배터리, 배터리로 전력을 공급하는 모터, 브레이크 페달의 스트로크를 측정하는 페달 스트로크 센서, 입력되는 마찰 제동 신호에 따라 차량을 제동하는 제동 액츄에이터, 입력되는 회생 제동 허용량에 따라 모터 및 배터리를 이용하여 차량의 회생 제동을 수행하는 제1 제어부 및 스트로크 정보를 이용하여 총 요구 제동량 및 회생 제동 허용량을 연산하고, 총 요구 제동량 및 모터 및 배터리에 의해 수행된 회생 제동 실행량을 이용하여 마찰 제동 신호를 생성하는 제2 제어부를 포함한다.
id-CN104802774A    abstract-本发明涉及一种基于涡卷弹簧的汽车制动能量再利用装置，包括传动单元、移动单元，其中传动单元包括制动锥齿轮、加速锥齿轮以及配合锥齿轮，制动锥齿轮、加速锥齿轮同轴镜像对称安装在汽车车轮的驱动轴上，制动锥齿轮、加速锥齿轮的锥形部位相向设置，制动锥齿轮、加速锥齿轮之间留有间隙，在该间隙内设置有一可分别与制动锥齿轮、加速锥齿轮啮合的配合锥齿轮，该配合锥齿轮通过移动单元在制动锥齿轮、加速锥齿轮之间实现往复运动。本发明提供的基于涡卷弹簧的汽车制动能量再利用装置通过涡卷弹簧与锥齿轮的密切配合，实现了动能回收与释放的适时切换。
id-FR3035844A1    abstract-Dispositif de commande (300) de l'intensité du freinage pour un véhicule automobile du type comprenant un dispositif d'anticipation des obstacles (100), un capteur de vitesse instantanée du véhicule (50), une commande de freinage (220) actionnable par un conducteur du véhicule, et un système (200) de freinage et conversion de l'énergie cinétique du véhicule en énergie électrique, le dispositif de commande (300) étant configuré pour fournir au système (200) de freinage et conversion une commande calculée (C) de freinage pour, en fonction de la vitesse instantanée du véhicule fournie par le capteur de vitesse instantanée (50), adapter la vitesse du véhicule pour l'approche d'un obstacle tout en optimisant la récupération d'énergie par le système (200) de freinage et conversion d'énergie.
id-US9764720B2    abstract-A method for operating an electric motor for braking a vehicle, including controlling the electric motor in such a way that the vehicle is slowed or decelerated with the aid of a motor braking torque exerted by the controlled electric motor. The method includes ascertaining whether a requested setpoint speed change is in a predefined normal range, and if so, the electric motor is controlled in such a way that a load to be applied by the electric motor remains less than or equal to a nominal load capacity of the electric motor. If the requested setpoint speed change is outside the predefined normal range, the electric motor is controlled in such a way that the load to be applied by the electric motor exceeds the nominal load capacity of the electric motor, at least during a predefined overload operation time interval.
id-DE102015211560A1    abstract-Die Erfindung betrifft ein Verfahren zum Steuern eines elektromechanischen Bremskraftverstärkers (5) eines Kraftfahrzeugs (1), wobei bei einer Betätigung eines Bremspedals (4) eine Gesamtverzögerung (G) des Kraftfahrzeugs (1) sowohl mittels einer elektrischen Maschine (3) durch ein Generatormoment (18) als auch mittels Reibbremsen (7) durch ein Reibmoment (17) erzeugt und hierbei mittels des Bremskraftverstärkers (5) ein Bremsdrucks (P) der Reibbremsen (7) in Abhängigkeit von dem Generatormoment (18) und einem geschätzten Reibwert (25) der Reibbremsen (7) derart eingestellt wird, das die Gesamtverzögerung (G) einer Pedalstellung (S) des Bremspedals (4) entspricht. Der geschätzte Reibwert (25) soll adaptiert werden. Die Erfindung sieht vor, dass ein Beschleunigungssignal (21) eines Beschleunigungssensors (20) empfangen wird und in dem Fall, dass das Generatormoment (18) verändert wird und dabei in Abhängigkeit von dem veränderten Generatormoment (18) der Bremsdruck (P) angepasst wird, in dem Beschleunigungssignal (21) eine Verlaufsänderung (27) erkannt und der geschätzte Reibwert (25) gemäß der Verlaufsänderung (27) verändert wird.
id-DE102015212188A1    abstract-Die Erfindung betrifft ein Verfahren zum Betreiben eines fahrzeugeigenen Bremssystems mit einem Elektromotor mit den Schritten: Ermitteln mindestens einer Bremsvorgabegröße (s) bezüglich einer angeforderten Soll-Fahrzeugverzögerung und Ausführen der angeforderten Soll-Fahrzeugverzögerung zumindest zeitweise unter Verwendung des Elektromotors, indem mindestens eine Soll-Größe bezüglich eines zu bewirkenden Soll-Motorbremsmoments unter Berücksichtigung einer vorgegebenen oder festgelegten Kennlinie (k) und der mindestens einen Bremsvorgabegröße (s) festgelegt wird und der Elektromotor entsprechend angesteuert wird, wobei ein mindestens einmaliges Festlegen (P) der Kennlinie (k) unter Berücksichtigung mindestens einer aktuellen Information (I1) bezüglich mindestens eines Lüftspiels mindestens eines Radbremszylinders des Bremssystems und/oder mindestens einer Volumen-Druck-Relation mindestens eines Bremskreises des Bremssystems erfolgt. Ebenso betrifft die Erfindung eine Steuervorrichtung für zumindest einen Elektromotor eines fahrzeugeigenen Bremssystems. Des Weiteren betrifft die Erfindung einen Elektromotor für ein fahrzeugeigenes Bremssystem und ein Bremssystem für ein Fahrzeug.
id-DE102015210297A1    abstract-Die Erfindung betrifft ein Verfahren zum Steuern eines elektromechanischen Bremskraftverstärkers (5) eines Kraftfahrzeugs (1), wobei bei einem Bremsvorgang eine Gesamtverzögerung (G) des Kraftfahrzeugs (1) in einer Rekuperationsphase zumindest teilweise mittels einer elektrischen Maschine (3) durch ein Generatormoment (18) erzeugt wird und in einer anschließenden Ausblendphase das Generatormoment (18) deaktiviert und die Gesamtverzögerung (G) mittels des Bremskraftverstärkers (5) durch ein hydraulisches Bremssystem (17) erzeugt wird. Der Übergang von der Rekuperationsphase zur Ausblendphase soll mit technisch einfachen Mitteln den Wegfall des Generatormoments (18) kompensieren. Bei dem Bremskraftverstärker (5) wird hierzu mit dem Wechsel von der Rekuperationsphase zur Ausblendphase eine Verstärkung (A), durch welche ein Pedalweg (S) eines Bremspedals (4) des Kraftfahrzeugs (1) einer vom Bremskraftverstärker (5) erzeugten Verzögerung (D) zugeordnet wird, vergrößert.
id-KR20170002203A    abstract-본 발명은 출력을 조절할 수 있도록 한 회동제생장치에 관한 것으로, 차축에 연결된 구동축부; 상기 구동축부에 연결 설치되어, 상기 구동축부에 연동하여 회전하는 로터 구성부; 및 상기 로터 구성부의 회전에 따라 발전되는 스테이터 구성부를 포함한다.
id-DE102015110049A1    abstract-Die Erfindung bezieht sich auf ein Kraftfahrzeug mit einem Hybridantrieb, der mindestens ein Rad (4, 6, 8, 10) umfasst, das durch eine elektrische Maschine antreibbar ist, wobei eine Rekuperationseinrichtung vorgesehen ist, die in einer Rekuperationsphase bei einem Bremsvorgang eine Rekuperation von Energie ermöglicht, wobei eine Bremsanlage (12) mit einem Pedal (14), mindestens einem Hauptbremszylinder (18, 20, 26) und mindestens einer Radbremse (22, 24, 28, 30) vorgesehen ist, die die Radbremse (22, 24, 28, 30) aufgrund einer Bewegung des Pedals (14) und einer Bewegung mindestens eines Kolbens in Bremsrichtung im Hauptbremszylinder (18, 18‘) mittels eines Bremsdruckes fluidisch betätigt, wobei eine Druckminderungsventileinrichtung (36) vorgesehen ist, die in der Rekuperationsphase den Bremsdruck vermindert und wobei ein Kompensator (18) zur Kompensation einer hydraulischen Wirkung der Druckminderungsventileinrichtung (36) vorgesehen ist, wobei mindestens ein weiterer Hauptbremszylinder (20) vorgesehen ist, der zumindest einen ersten und einen zweiten Kolben (44, 46) aufweist, die über ein erstes Verbindungsorgan (48) miteinander gekoppelt sind und den Hauptbremszylinder (20) in mindestens drei Kammern (50, 52, 54) unterteilt, von denen mindestens eine erste und eine zweite Kammer (50, 52) als Hydraulikammern ausgebildet sind und die dritte Kammer (54) ein Ausgleichsorgan (56, 57) aufweist und als Kompensator mit Rückstellfunktion ausgebildet ist, wobei der erste Kolben (44) eine Durchgangsöffnung (66) zur fluidischen Verbindung der ersten Kammer mit der zweiten Kammer (50, 52) aufweist, wobei der erste Kolben (44) durch ein zweites Verbindungsorgan (62) entgegen der Bremsrichtung mit einem Kolben (64) eines Hydraulikaktuators (42) der Druckminderungsventileinrichtung (36) gekoppelt ist, verschließbar ist, und für den ersten oder den zweiten Kolben (44, 46) ein Anschlagorgan (60) vorgesehen ist, derart, dass der Hauptbremszylinder (20) auch die Funktion einer Druckregeleinheit ausführt.
id-JP6332180B2    abstract-
id-US10293817B2    abstract-A hybrid ECU reads mode information during regenerative braking, and gradually decreases regenerative braking force when a friction braking force control in accordance with a preparatory mode is started. Thereby, sudden change of deceleration of a vehicle can be prevented. The hybrid ECU 50 makes regenerative braking force disappear immediately when a friction braking force control in accordance with a collision avoidance braking mode is started during regenerative braking. Thereby, the vehicle can be slowed down with a deceleration for collision avoidance.
