id-EP2527183B1    abstract-
id-DE102011002075B4    abstract-Regenerative Fahrradbremssteuerung (13), die nach einer Betätigung des Fahrradbremshebels (16f, 16r) ein regeneratives Bremsen des Motors (10) steuert, wobei der Fahrradbremshebel (16f, 16r) koppelbar mit einer an ein Fahrrad montierbaren Bremseinheit ist und der Fahrradbremshebel umfasst:eine an die Lenkstange (115) des Fahrrades montierbare Montageklammer (30);ein Hebelelement (31), welches an die Montageklammer (30) so montierbar ist, dass es aus einer Anfangsposition schwenkbar ist;einen Zwischenpositionserfassungsabschnitt (53), welcher an der Montageklammer (30) bereitgestellt ist, derart dass der Zwischenpositionserfassungsabschnitt (53) von einem Schwenkzentrum des Hebelelements (31) beabstandet ist und eine jeweilige Zwischenposition des Hebelelements (31) von der Anfangsposition des Hebelelements (31) bis zu einer Endposition des Hebelelements (31) detektiert; undeinen Anfangspositionseinstellabschnitt (50), bereitgestellt an der Montageklammer (30), derart dass er eine Einstellung ermöglicht; wobei die regenerative Fahrradbremssteuerung (13) montierbar an ein Elektrofahrrad ist, bei dem menschlich angetriebenes Fahren durch einen Motor (10) unterstützt wird, wobei die regenerative Fahrradbremssteuerung (13) umfasst:einen Maximaleinstellpositionsspeicherabschnitt (37), welcher eine Maximaleinstellposition des Anfangspositionseinstellabschnitts (50) speichert;einen Anfangspositionsspeicherabschnitt (38) der die Anfangsposition speichert;einen Anfangspositionsüberschreibabschnitt (64), welcher, wenn eine Zwischenposition durch den Zwischenpositionserfassungsabschnitt (53) detektiert wird, die kleiner ist als die im Maximaleinstellpositionsspeicherabschnitt (37) gespeicherte Maximaleinstellposition, die detektierte Zwischenposition als die Anfangsposition in den Anfangspositionsspeicherabschnitt (38) speichert und die Anfangsposition überschreibt;einen Regenerativsteuerabschnitt (66) der ein regeneratives Bremsen des Motors (10) gemäß einer Zwischenposition von der Anfangsposition steuert, welche im Anfangspositionsspeicherabschnitt (38) gespeichert ist;manuelle regenerative Bremsmodi, in denen der Regenerativsteuerabschnitt (66) das regenerative Bremsen des Motors (10) steuert, ohne die Positionen des Bremshebels (16f, 16r) zu nutzen; und einen automatischen regenerativen Bremsmodus, in dem der Regenerativsteuerabschnitt (66) das regenerative Bremsen des Motors (10) unter Verwendung der Positionen des Bremshebels (16f, 16r) variabel steuert.
id-US9527484B2    abstract-Methods and systems for controlling regenerative braking in a vehicle having a regenerative braking system are provided. Values of one or more dynamic variables are obtained during operation of the vehicle. A maximum regenerative braking torque is calculated using the dynamic variable values. Regenerative braking torque is provided up to the maximum regenerative braking torque.
id-CN102211573B    abstract-本发明涉及制动力放大器-耦合装置，具有减速活塞、输入活塞和放大器活塞，输入活塞在操纵制动输入元件时能以驾驶员制动距离的幅度从其原始位置中移出，在以低于预先给定的阈值的驾驶员制动距离的幅度移位的输入活塞与减速活塞间禁止力传递，放大器活塞能借助制动力放大器-驱动装置移位，从而能借助制动力放大器-驱动装置使与放大器活塞接触的减速活塞从非制动位置移到至少一个制动位置，制动力放大器-耦合装置包括接触元件，它在减速活塞从非制动位置移位到至少一个制动位置时移位和/或变形，使得接触元件的第一接触面与以自阈值起的驾驶员制动距离的幅度移位的输入活塞的第二接触面接触，从而驾驶员制动力经由接触元件传递到减速活塞上。
id-DE102011001095B4    abstract-Fahrrad mit elektrischem Hilfsantrieb, umfassend - eine elektrische Maschine (2), welche als Elektromotor und als Generator betreibbar ist, - einen Akku (3) zur Speicherung elektrischer Energie, welcher mit der elektrischen Maschine (2) verbunden ist, - eine mechanische oder hydraulische Bremsanlage mit einer einen Bremshebel (8) aufweisenden Handbremse (6) zur Betätigung derselben, - eine Sensoreinrichtung (5), die an der Handbremse (6) angeordnet ist, um eine vom Fahrer gewünschte Höhe einer Bremskraft zu erfassen, und - eine Steuereinheit (4), die ausgelegt ist, in Abhängigkeit vom Signal der Sensoreinrichtung (5) die elektrische Maschine (2) als Generator zu betreiben und zumindest einen Teil der notwendigen Bremsleistung durch den Generatorbetrieb der elektrischen Maschine (2) bereitzustellen und gleichzeitig den Akku wieder aufzuladen, dadurch gekennzeichnet, dass die Sensoreinrichtung (5) als Hallsensor ausgeführt ist und aus einem Hallgeber (21) und einem Magneten (22) besteht, wobei der Hallgeber (21) an einer Halterung (9) des Bremshebels (8) angebracht ist und der Magnet (22) im Bremshebel (8) angeordnet ist.
id-WO2011125231A1    abstract-車両用制動装置Ｓは、回転体としてのディスクロータ１１と摩擦係合手段としてのブレーキキャリパ１２とを備えている。また、装置Ｓは、ディスクロータ１１の摩擦摺動部１１ａに形成された収容空間１１ｂ内に収容された潜熱蓄熱材２１を備えている。そして、潜熱蓄熱材２１は、摩擦摺動部１１ａにて発生した摩擦熱（熱エネルギー）によって固相から液相に相変化することにより、摩擦熱を潜熱として蓄熱する。このとき、体積吸収機構２２によって潜熱蓄熱材２１の相変化に伴う体積変化が吸収される。さらに、装置Ｓは、ディスクロータ１１の摩擦摺動部１１ａすなわち潜熱蓄熱材２１とハブ部１１ｃとの間に配置された熱電変換部３１を備えている。そして、熱電変換部３１は、加熱面３１ａが潜熱蓄熱材２１に蓄熱された摩擦熱によって加熱され、冷却面３１ｂがハブ部１１ｃの温度に維持されることによって、摩擦熱を回生電力（電気エネルギー）に変換する。
id-DE102011003510A1    abstract-Die Erfindung betrifft Bremskraftverstärker 2 für eine Kraftfahrzeugbremsanlage mit rekuperativer Bremskrafterzeugung mit einem Verstärkergehäuse 4, dessen Innenraum durch wenigstens eine, mit einem pneumatischen Differenzdruck beaufschlagbare, axial bewegliche Wand 7 in wenigstens eine Arbeitskammer 8 und wenigstens eine Unterdruckkammer 9 unterteilt ist, mit einem, den Differenzdruck steuernden, in einem Steuergehäuse 14 angeordneten Steuerventil 13 zur Verbindung der Arbeitskammer 8 mit der Unterdruckkammer 9 oder der Atmosphäre, wobei die bewegliche Wand 7 abhängig von einer an einem Eingangsglied 37 wirksamen Kraft eines Bremspedals 35 eine Ausgangskraft auf eine mit einem Kolben 36 eines Hauptzylinders 3 verbindbare Druckstange 24 überträgt und wobei Mittel vorgesehen sind, mittels welcher der Bremskraftverstärker 2 in einer ersten Betätigungsphase aus seiner Bereitschaftsstellung heraus unbetätigt bleibt. Erfindungsgemäß wird vorgeschlagen, dass zur Entkopplung des Bremspedal 35 von dem Eingangsglied 37 in einer ersten Betätigungsphase aus seiner Bereitschaftsstellung heraus ein mit dem Bremspedal 35 verbundener Gabelkopf 38 mittels einer Feder 39 vorgespannt und auf dem Eingangsglied 37 axial beweglich vorgesehen ist.
id-KR20110112706A    abstract-본 발명의 에너지 변환 장치는 외부에서 운동 에너지가 공급되는 크랭크축과 이 크랭크축에 연결되는 왕복 피스톤 기관을 구비한 공기압축기와  이 왕복 피스톤 기관의 실린더 헤드의 배기 계통에 연결된 압축공기통을 구비하여 이루어지며, 크랭크축은 차량의 회전축과 같은 다른 회전축에서 클러치나 기어 박스 등을 통해 회전력을 공급받는 것일 수 있다. 본 발명에 따르면 회전하는 축을 통해 전달되는 운동에너지를 공기 압축에 의한 위치 에너지로 변환시키고 필요에 따라 이를 압축 공기의 에너지를 사용할 수 있으므로 에너지 효율을 향상시킬 수 있고, 차량 등에 사용되면서 감속과정에서 운동에너지를 변환할 때 열 발생을 억제하여 브레이크의 과열로 인한 오작동, 사고를 방지할 수 있다.
id-US8616660B2    abstract-Disclosed herein is a regenerative brake control method of a regenerative brake system using an electronic control brake, which is devised to increase a regenerative brake energy recovery rate of a vehicle via brake hydraulic pressure control under low brake pressure conditions. The regenerative brake control method includes determining whether or not regenerative brake cooperative control of non-drive wheels is necessary based on a vehicle speed and driver requested brake force, and selecting whether or not to perform the regenerative brake cooperative control, thereby achieving vehicle braking stability. If the regenerative brake cooperative control is necessary, brake hydraulic pressure of non-drive wheels are controlled to increase regenerative brake force of drive wheels, which increases a regenerative brake energy recovery rate.
id-US20110307130A1    abstract-Electric vehicle driving modes and methods of use thereof are described. A vehicle includes a driving mode selection unit. The driving mode selection unit can be used to select a particular driving mode from amongst a plurality of driving modes. A vehicle may be capable of using more energy in a first driving mode than in a second driving mode. A driving mode may comprise at least three vehicle system operating profiles comprising at least three of motor torque curve profile, regenerative braking level profile, electronic power steering profile, electronic stability control profile, antilock braking system profile, and top speed.
id-CN102892647A    abstract-本发明涉及一种用于车辆（100）的压力控制装置（7、8、9、18、22、23、24、57、58、60、70、71、80、81、82、90），其中，车辆（100）具有至少一个用于产生车辆的驱动力的驱动发动机（101）、压缩空气供应和储存设备（12）以及与车辆的驱动发动机（101）联接或能联接的压缩空气压缩机（1），以及压力控制装置（7、8、9、18、22、23、24、57、58、60、70、71、80、81、82、90）具有至少一个电子控制器（18）和至少一个用于将压缩空气压缩机（1）的压缩室（4）与压缩空气供应和储存设备（12）可控地连接起来的阀装置（7、8、9、23、24、57、58、60、70、71、80、81、82、90），带有特征：a）压力控制装置（7、8、9、18、22、23、24、57、58、60、70、71、80、81、82、90）设置成：在压缩空气产生模式中将压缩室（4）与压缩空气供应和储存设备（12）连接起来以将压缩空气从压缩室（4）输送到压缩空气供应和储存设备（12）中，b）压力控制装置（7、8、9、18、22、23、24、57、58、60、70、71、80、81、82、90）设置成：在压缩空气膨胀模式中将压缩室（4）与压缩空气供应和储存设备（12）连接起来，以将压缩空气从压缩空气供应和储存设备（12）输送到压缩室（4），c）压力控制装置（7、8、9、18、22、23、24、57、58、60、70、71、80、81、82、90）设置用于通过用电子控制器（18）对阀装置（7、8、9、23、24、57、58、60、70、71、80、81、82、90）的一个或多个可电操作的阀（7、23、24、57、58、60、70、71、80、81、82、90）的电操作从压缩空气产生模式切换到压缩空气膨胀模式以及反之亦然。本发明还涉及一种有利的车辆压缩空气设备以及一种与之相适应的压缩空气压缩机。本发明还涉及一种用于车辆中进行压力控制的方法。
id-JP5653512B2    abstract-
id-DE102010022038A1    abstract-Die Erfindung betrifft ein Bremssystem für ein Schienenfahrzeug mit mindestens einer elektrisch angetriebenen Antriebseinheit mit einer generatorischen Bremse und einer Antriebseinheit-Reibungsbremse und mindestens einer Laufeinheit mit einer Wirbelstrombremse und einer Laufeinheit-Reibungsbremse, wobei das Bremssystem so ausgeführt ist, dass ein energie- und verschleißoptimiertes Bremsen durchführbar ist. Um ein solches Bremssystem optimal in seiner Wirkung auszugestalten, ist die Wirbelstrombremse eine rotierende Wirbelstrombremse, und das Bremssystem ist so ausgeführt, dass mit Einsatz der rotierenden Wirbelstrombremse ein haftwertoptimiertes Bremsen durchführbar ist.
id-KR101608540B1    abstract-본 발명의 회생제동용 제동장치는 부스터 배력한계점 이하인 전부하점 이하구간에선 전동부스터(5)로 작동하는 메인제동수단(4)을 이용해서만 전륜과 후륜을 함께 제동하고, 부스터 배력한계점 이상인 전부하점 이후구간에선 페달(1)을 통해 작동하는 서브제동수단(50)을 이용해서만 전륜과 후륜을 함께 제동함으로써, 후륜쪽도 전륜쪽 회생제동양과 같이 높여줄 수 있고, 상기와 같이 이원화된 방식을 이용해 제동구간을 구별함으로써, 전동부스터(5)의 줄어든 하중부담으로 사양을 최소화하며, 특히 전동부스터(5)의 고장과 같은 상황에서도 제동이 가능한 페일-세이프(Fail - Safe)기능을 구현할 수 있는 특징을 갖는다.
id-DE102011050388A1    abstract-Es wird eine Rückgewinnungssteuereinrichtung (12) zum Durchführen einer Bremsenergierückgewinnungssteuerung vorgesehen, um einen Kühlmittelkompressor und einen Leistungsgenerator (22) anzusteuern, wenn ein Fahrzeug (B) abbremst, um eine Fahrzeugabbremsenergie rückzugewinnen und die rückgewonnene Fahrzeugabbremsenergie in einem Regenerator oder einer Batterie (21) zu speichern; außerdem ist eine Drehmomentverteilungseinstelleinrichtung (12, S18) zum Einstellen eines Verteilungsfaktors λ der Antriebsdrehmomente des Kompressors und des Leistungsgenerators während der Bremsenergierückgewinnungssteuerung vorgesehen, basierend auf einer Balance zwischen einem Betrag einer erforderlichen Regeneration und einem Betrag einer erforderlichen Speicherung. Während einer Antwort-Warten-Dauer, die vom Start des Antreibens des Kompressors als Ergebnis einer Bremsenergierückgewinnungssteuerung bis zum Erreichen eines auf dem Verteilungsfaktor λ basierenden Sollantriebsdrehmoments (Tsum·λ) durch das tatsächliches Antriebsdrehmoment TH des Kompressors reicht, wird der Leistungsgenerator mit einem Drehmoment angetrieben, das größer als ein auf dem Verteilungsfaktor λ basierenden Sollantriebsdrehmoment (Tsum·(1 – λ)) ist.
id-WO2011152152A1    abstract-エンジンの動力で駆動される発電機を制御する装置は、ブレーキ操作量を検出するブレーキ操作量検出部と、ブレーキ操作量によって、車両の加速が予測されるときは、発電機の発電量を下げて設定する発電量設定部と、を備える。
id-FR2959713A1    abstract-La présente invention se rapporte à un système de transmission (1) à différentiel (10) de type à arbre neutre (15), ou « arbre zéro », destiné à équiper au moins un train (12) de roues avant et/ou arrière d'un véhicule automobile muni d'un groupe motopropulseur, ledit système (1) comprenant au moins un arbre d'entrée (11) relié au groupe motopropulseur, deux arbres de sortie (12) reliés aux deux roues (12d, 12g) du train, un arbre neutre (15) de pilotage desdits arbres de sortie (12), caractérisé en ce que, le véhicule étant de type hybride ou entièrement électrique, le système de transmission à différentiel (1) comporte en outre un dispositif de freinage régénératif (20) monté sur l'arbre d'entrée (11) et destiné à récupérer l'énergie de freinage pour la transformer en énergie électrique immédiatement réutilisable ou stockable dans une batterie.
id-KR101152013B1    abstract-본 발명은 인 휠 모터 차량의 회생 제동 방법에 관한 것으로, 특히 선회 제동시 차량의 선회 방향 및 자세 상태를 고려하여 각각의 휠에 대한 총 제동력 및 회생 제동력을 달리 결정함으로써, 회생 제동의 에너지 회수율을 향상시킬 뿐만 아니라, 미끄러운 노면 또는 선회 제동시 차량의 안정성을 높일 수 있는 인 휠 모터 차량의 회생 제동 방법에 관한 것이다. 본 발명인 인 휠 모터 차량의 회생 제동 방법을 이루는 구성수단은, 인 휠 모터 차량의 회생 제동 방법에 있어서, 회생 제동 제어부가 브레이크 입력 신호가 들어오면 제동 상태가 급제동인지 일반제동인지 결정하는 제동 상태 결정 단계, 상기 회생 제동 제어부가 상기 급제동 또는 일반제동에 대한 차량의 각각의 휠에 대한 총 제동력을 결정하는 총 제동력 결정 단계, 상기 회생 제동 제어부가 상기 각각의 휠에 대한 총 제동력 및 모터와 배터리의 용량을 고려하여 상기 차량의 각각의 휠에 대한 회생 제동력을 결정하는 회생 제동력 결정 단계, 상기 회생 제동 제어부가 상기 결정된 각각의 휠에 대한 총 제동력에서 상기 결정된 각각의 휠에 대한 회생 제동력을 뺀 제동력으로 각각의 휠에 대한 제동을 수행하고, 상기 회생 제동력으로 회생 제동을 수행하는 제동 수행 단계를 포함하여 이루어진 것을 특징으로 한다.
id-FR2959718A1    abstract-L'objet de l'invention est un procédé d'assistance électrique au freinage d'un véhicule à motorisation (M), ladite motorisation (M) comprenant au moins un moteur électrique (10) dont l'arbre de sortie (14) est couplé à un arbre principal (20) entraînant au moins une roue (22) du véhicule, au moins une roue (22) dudit véhicule étant équipée d'un dispositif de freinage mécanique actionné par l'intermédiaire d'un circuit hydraulique, ledit procédé étant caractérisé en ce qu'il consiste à capter une information dans le circuit hydraulique du circuit principal de freinage et à utiliser ladite information comme consigne d'un couple de freinage généré par le moteur électrique (10) et exercé sur l'arbre principal (20) d'entraînement des roues.
id-KR20110127848A    abstract-본 발명의 일 실시예에 의하면, 제동장치는 차륜과 함께 회전하는 회전체; 상기 회전체와 구름접촉(rolling contact)하여 상기 회전체와 함께 회전하는 종동체; 상기 종동체에 연결되어 상기 종동체의 회전에 의해 발전하는 발전기; 그리고 상기 종동체가 상기 회전체와 접촉하는 발전위치 및 상기 종동체가 상기 회전체로부터 이격되는 비발전위치로 상기 종동체를 전환하는 전환유닛을 포함한다. 상기 전환유닛은 상기 발전기에 연결되는 구동축; 그리고 상기 구동축에 연결되어 상기 구동축과 함께 상기 발전기를 이동하는 이동실린더를 포함할 수 있다.
id-EP2560851B1    abstract-
id-CN102275581B    abstract-本发明涉及一种用于控制液压制动和再生制动的方法，包括在制动致动器的下压时命令可变再生制动，直到所述再生制动达到阈值水平为止，并命令车轮回路中的可变液压制动。命令可变液压制动包括：当所述主缸回路中的流体在所述第一压力与第二压力之间时，阻止流体压力从主缸回路通过ABS阀传递到车轮回路；当所述主缸回路中的流体在所述第二压力与第三压力之间时，部分地限制流体压力从所述主缸回路通过所述ABS阀传递到所述车轮回路；以及当所述主缸回路中的流体大于所述第三压力时，允许流体压力从所述主缸回路通过所述ABS阀完全传递到所述车轮回路。
id-EP2394890B1    abstract-
id-CN102343823B    abstract-本发明涉及控制车辆制动的方法和系统。提供用于控制车辆中的制动的方法和系统，例如在使用马达提供再生制动的车辆中，所述马达能够在不具有摩擦制动部件的一个车轴或车轮上提供再生制动。如果确定车辆的能量存储系统不能接收再生制动所产生的附加电能，那么电能被传送到另一位置（例如，在另一车轴或车轮上的马达），从而实现在该车轴上的推进扭矩。为了保持总期望制动与驾驶员指令一致，当能量存储系统不能接收附加电能时，至少部分地基于推进扭矩量在车轴上提供摩擦制动，使用摩擦制动部件将再生制动能量传送至该车轴。
id-DE102011103540A1    abstract-Es wird ein Verfahren zum Steuern eines hydraulischen Bremsens und eines regenerativen Bremsens in einem Hybridbremssystem bereitgestellt und umfasst, dass ein Niederdrücken eines Bremsaktuators in Ansprechen auf eine Bremsanforderung ermöglicht wird. Das Niederdrücken des Bremsaktuators erzeugt einen Druck in einem Hauptzylinderkreis und das Verfahren befiehlt beim Niederdrücken des Bremsaktuators ein regeneratives Bremsen, bis das regenerative Bremsen ein Schwellenwertniveau erreicht. Ein Transfer von Fluiddruck vom Hauptzylinderkreis durch ein Steuerventil an einen Radkreis wird zwischen einem ersten Druck und einem zweiten Druck des Hauptzylinders verhindert. Ein Transfer von Fluiddruck vom Hauptzylinderkreis an den Radkreis wird zwischen dem zweiten Druck und einem drittem Druck teilweise beschränkt. Ein vollständiger Transfer von Fluiddruck vom Hauptzylinderkreis durch das Steuerventil an den Radkreis wird zugelassen, wenn der Fluiddruck über dem dritten Druck liegt.
id-CA2704862A1    abstract-La présente invention consiste en une production alternative d'électricité utilisant la poussée des véhicules motorisés pour faire tourner le mécanisme remontant les ressorts qui se détendent en faisant tourner la transmission contrôlant ainsi la vitesse du générateur produissant de l'électricité à l'utilisation ou au chargement des batteries en réserve via le tableau de contrôle de distribution d'électricité pour édifices à bureaux, ateliers de maintenance, réparation de véhicules, et pour éclairage de bureaux.
id-JP5976144B2    abstract-
id-JP6233813B2    abstract-
id-US9352645B2    abstract-The in-wheel motor for installation inside a wheel disk of a wheel includes: a cylindrical coil body; a coil body support member fixed to a shaft; an outer yoke that is disposed on an outer circumferential side of the coil body, and is fixed to a wheel disk; a cylindrical inner yoke that is disposed on an inner circumferential side of the coil body, and is rotatable around the shaft; and a magnet that is fixed on one of an inner circumferential face of the outer yoke and an outer circumferential face of the inner yoke, the magnet disposed to face a circumferential face of the coil body.
id-CN102371985A    abstract-本发明涉及汽车制动系统，具有制动操纵部件（10）；第一活塞-缸单元（12），它这样设置在制动操纵部件（10）上，使施加在从其初始位置以至少一个给定的第一最小调整行程调整的制动操纵部件（10）上的司机制动力至少部分地传递到第一活塞（14）上，并具有第二活塞-缸单元（34），其中所述第二活塞-缸单元（34）这样设置在制动操纵部件（10）上，使得防止由其初始位置以在给定的第二最小调整行程以下不等于零的调整行程调整的制动操纵部件（10）的力传递到第二活塞-缸单元（34）的第二活塞（36）上，并且使施加在由其初始位置以至少第二最小调整行程调整的制动操纵部件上的司机制动力至少部分地传递到第二活塞-缸单元（34）的第二活塞（36）上。本发明还涉及一种使汽车制动系统运行的方法。
