id-EP2810811B1    abstract-
id-TW201343445A    abstract-本發明係提供一種即便無法再生驅動用電動馬達所產生之能量之情形時，亦可再生制動動作時之運動能量的鐵路車輛之能量再生裝置。可變更工作流體之噴出流量之流體壓力機構部11係作為流體壓力泵或流體壓力馬達進行工作。齒輪機構部12係將流體壓力機構部11與車軸104b連結。蓄壓器部13係儲存自流體壓力機構部11噴出而流入之工作流體之壓力能，構成可對流體壓力機構部11供給作為壓力流體之工作流體之壓力源。切換部14係切換流體壓力機構部11與蓄壓器部13之間之工作流體之流動方向。控制部15係控制自流體壓力機構部11噴出之工作流體之噴出流量及切換部14對工作流體之流動方向之切換動作，且對制動控制裝置107發送制動反饋信號。
id-DE102012018955A1    abstract-Die Erfindung betrifft einen Niederdruckspeicher (1) für ein hydraulisches Bremssystem eines Fahrzeugs mit Rekuperationsfunktionalität. Erfindungsgemäß ist am oder im Niederdruckspeicher (1) eine Druckerzeugungseinheit (2) zur variablen Einstellung eines Druckniveaus eines im Niederdruckspeicher (1) geführten Hydraulikmittels angeordnet. Weiterhin betrifft die Erfindung ein Verfahren zum Betrieb eines Niederdruckspeichers (1) in einem hydraulischen Bremssystem eines Fahrzeugs mit Rekuperationsfunktionalität.
id-US9150109B2    abstract-A braking control device, includes a regenerative braking control part, a wheel speed differential detection part, and a regenerative restriction part. The regenerative braking control part is configured to carrying out regenerative braking on the drive wheels based on a deceleration request operation. The wheel speed differential detection part is configured to determine a wheel speed differential between the driven wheel speed and the regenerative braking wheel speed. The regenerative restriction part is configured to restrict the regenerative braking amount when the wheel speed differential exceeds a restriction initiation threshold value. The regenerative restriction part, during restriction of the regenerative braking amount, is configured to repeatedly carrying out a restriction in accordance with a large restriction phase in which a decrease in gradient of the regenerative braking amount is large and a restriction in accordance with a small restriction phase in which the decrease in gradient is small.
id-EP2826681B1    abstract-
id-CN103359095B    abstract-本发明提供一种制动装置，其进行再生协调控制，能够抑制制动踏板的操作感恶化。利用控制器(7)控制液压控制装置(5)，根据由主缸(110)的制动液压产生的主液压制动量与由再生制动装置(8)产生的再生制动量的关系，调整由液压控制装置产生的液压控制制动量，产生与制动踏板(19)的行程(S)对应的目标制动力。再生制动装置在制动踏板的行程达到无效行程(S1)之前使再生制动量最大，之后，液压控制装置开始由液压控制制动量进行的制动，在制动踏板的行程达到无效行程时，主缸开始由主液压制动量进行的制动。主缸(110)在行程(S)达到无效行程(S1)之前不产生制动液压，不向制动踏板(19)传递液压的反作用力。
id-CN103303291B    abstract-当确定负压不足时，执行EGR关闭控制，以使得朝向关闭位置驱动EGR阀，以增大进气通道中的负压。之后，确定由压力传感器检测的负压是否恢复到指定目标负压。当在确定出负压不足之后甚至已经过指定的时间段负压仍未恢复到目标负压时，自动制动单元执行制动力辅助控制，以辅助制动器的制动力。由自动制动单元产生的制动力补偿了由于负压不足而导致的制动力不足。
id-DE102012203779A1    abstract-Die Erfindung betrifft ein Verfahren zum Betreiben eines Bremssystems eines Fahrzeugs durch Begrenzen eines Bremsdruckaufbaus in einem ersten Bremskreis (10) des Bremssystems auf einen Ansprechdruck eines Speichervolumens (46) des ersten Bremskreises (10) während einer Betätigung eines an einem Hauptbremszylinder (18) des Bremssystems angeordneten Bremsbetätigungselements (22) durch einen Fahrer des Fahrzeugs, wobei ein zusätzliches Reduzieren eines Bremsdrucks in dem ersten Bremskreis (10) ausgeführt wird. Des Weiteren betrifft die Erfindung eine Steuervorrichtung (100) für ein Bremssystem eines Fahrzeugs.
id-CA2870351A1    abstract-An improved control arrangement is used in a high power rectifier and comprises two or more power controllers ganged together in parallel. Each power controller rectifies an AC voltage signal using zero voltage crossing switching to produce a binary switched signal and each power controller is connected to an independent connectible load. Each power controller includes a fast acting binary power switch that selectively connects the respective independent connectible load to the rectified AC voltage signal. The control arrangement selectively activates the power controllers to define a desired connected load. This high power rectifier and control arrangement is advantageously used to provide fast up down power regulation to a grid by selective storage of thermal energy and deriving power from the thermal energy storage system to add fill in power to the grid.
id-US9457669B2    abstract-A brake control device mounted to a vehicle that comprises a pair of driving wheels and a pair of non-driving wheels controls an upstream brake pressure generated by a master cylinder and downstream brake pressures generated by brake actuators so that, during regenerative braking, the downstream brake pressures to brake devices corresponding to the driving wheels are reduced to be lower than the upstream brake pressure, and the downstream brake pressures to brake devices corresponding to the non-driving wheels are increased to be higher than the upstream brake pressure.
id-US20150166029A1    abstract-A separation valve mechanism includes a housing, and a stepped piston fitted into the housing in a liquid-tight and slidable manner and serving as a separation piston. A large diameter chamber is provided on a large diameter side of the stepped piston, and a small diameter chamber is provided on a small diameter side thereof. A first seal member is provided on the small diameter side of the stepped piston so as to secure liquid tightness of the small diameter chamber and partition the small diameter chamber. A second seal member is provided on the large diameter side of the stepped piston so as to secure liquid tightness of the large diameter chamber and partition the large diameter chamber. A reservoir chamber is formed, which is adjacent to the small diameter chamber and the large diameter chamber, and is partitioned by the first seal member and the second seal member. A master cylinder pressure is not input to the reservoir chamber.
id-US20150108843A1    abstract-An improved control arrangement is used in a high power rectifier and comprises two or more power controllers ganged together in parallel. Each power controller rectifies an AC voltage signal using zero voltage crossing switching to produce a binary switched signal and each power controller is connected to an independent connectable load. Each power controller includes a fast acting binary power switch that selectively connects the respective independent connectable load to the rectified AC voltage signal. The control arrangement selectively activates the power controllers to define a desired connected load. This high power rectifier and control arrangement is advantageously used to provide fast up down power regulation to a grid by selective storage of thermal energy and deriving power from the thermal energy storage system to add fill in power to the grid.
id-DE102012207183A1    abstract-Die vorliegende Erfindung betrifft eine Bremsvorrichtung insbesondere für eine Fahrzeugbremse umfassend: wenigstens ein Rad-Zahnrad, das einem Fahrzeugrad zugeordnet ist und koaxial mit der Drehachse des Fahrzeugrades mit letzterem drehfest verbindbar ist, wenigstens zwei Brems-Zahnräder, die relativ zu dem Rad-Zahnrad bewegbar sind, wobei jedes Brems-Zahnrad dazu ausgebildet ist, in einer inaktiven Stellung in Eingriff mit dem Rad-Zahnrad zu stehen und sich mit diesem mitzudrehen und in einer aktiven Stellung das Rad-Zahnrad in seiner Drehbewegung zu blockieren, sowie eine Ansteuerung, die dazu ausgebildet ist, die Brems-Zahnräder relativ zu dem Rad-Zahnrad zu bewegen, um fallweise ein Abbremsen des Fahrzeugrades zu bewirken.
id-CN103386955B    abstract-一种用于控制车辆中的制动系统的方法包括：当车辆具有第一负载时，为车辆的车桥提供第一非摩擦制动扭矩。当车辆具有小于第一负载的第二负载时，为车桥提供小于第一非摩擦制动扭矩的第二非摩擦制动扭矩。当车辆具有第一负载和第二负载时，分别通过第一非摩擦制动扭矩和第二非摩擦制动扭矩来限制车桥处的非摩擦制动。
id-DE112012006398B4    abstract-Fahrzeugbremssystem zum Bremsen eines Fahrzeugs, das ein Hydraulikbremssystem (40; 360; 400; 580; 600) umfasst, das dazu aufgebaut ist, eine Bremskraft abhängig von einem Druck eines Arbeitsfluids zu erzeugen, ein Regenerativbremssystem, das dazu aufgebaut ist, eine Bremskraft zu erzeugen, während es Bewegungsenergie des Fahrzeugs in elektrische Energie regeneriert, und eine Bremssteuerung, die dazu aufgebaut ist, das Fahrzeugbremssystem zu steuern, wobei das Hydraulikbremssystem Folgendes aufweist:eine Bremsvorrichtung (56), die für ein Rad (18) des Fahrzeugs vorgesehen ist und dazu aufgebaut ist, eine Bremskraft mit einer Größe zu erzeugen, die von dem Druck des ihr zugeführten Arbeitsfluids abhängt;eine Hauptzylindervorrichtung (50; 362; 402; 582), die dazu aufgebaut ist, das Arbeitsfluid unter Druck zu setzen und das unter Druck gesetzte Arbeitsfluid an die Bremsvorrichtung zu liefern;ein Bremsbetätigungsteil (70), das mit der Hauptzylindervorrichtung verbunden ist und an dem ein Bremsvorgang durch einen Fahrer durchführbar ist;eine Hochdruckquellenvorrichtung (58), die dazu aufgebaut ist, ein Arbeitsfluid unter hohen Druck zu setzen;eine Druckregulatorvorrichtung (60, 100; 404, 500; 604; 704), die dazu aufgebaut ist, das von der Hochdruckquellenvorrichtung unter hohen Druck gesetzte Arbeitsfluid zu regulieren und das Arbeitsfluid, dessen Druck reguliert wird, zuzuführen; undeinen Bremsmodusumschaltmechanismus (230, 234; 364, 366; 588, 590; 608, 610, 614, 618), der dazu aufgebaut ist, selektiv als einen Bremsmodus des Hydrauliksystems einen aus (A) einem von einem regulierten Druck abhängigen Bremsmodus, in dem das Hydraulikbremssystem eine von einem regulierten Druck abhängige Bremskraft erzeugt, die eine Größe aufweist, die von einem regulierten Druck abhängt, der ein Druck des Arbeitsfluids ist, das von der Druckregulatorvorrichtung zugeführt wird, ohne im Wesentlichen von einer Betätigungskraft abzuhängen, die vom Fahrer auf das Bremsbetätigungsteil ausgeübt wird, und (B) einem Bremsmodus zu bewirken, der von der Betätigungskraft und dem regulierten Druck abhängt, in dem das Hydraulikbremssystem sowohl eine von der Betätigungskraft abhängige Bremskraft mit einer Größe erzeugt, die von der Betätigungskraft abhängt, als auch die vom regulierten Druck abhängige Bremskraft, und wobei das Fahrzeugbremssystem dazu aufgebaut ist, (a) das Fahrzeug durch die von der Betätigungskraft abhängige Bremskraft und die vom regulierten Druck abhängige Bremskraft so zu bremsen, dass der Bremsmodusumschaltmechanismus den Bremsmodus abhängig von der Betätigungskraft und dem regulierten Druck bewirkt,dadurch gekennzeichnet, dass das Fahrzeugbremssystem dazu aufgebaut ist,(a) das Fahrzeug durch die von der Betätigungskraft abhängige Bremskraft und die vom regulierten Druck abhängige Bremskraft so zu bremsen, dass der Bremsmodusumschaltmechanismus den Bremsmodus abhängig von der Betätigungskraft und dem regulierten Druck bewirkt, und so, dass das Regenerativbremssystem keine Regenerativbremskraft erzeugt, die die Bremskraft ist, die von dem Regenerativbremssystem erzeugt wird, zumindest nachdem die Bremsvorrichtung dazu fähig wird, die Bremskraft in einem Zeitabschnitt von einem Zeitpunkt der Auslösung des Bremsvorgangs bis zu einem Zeitpunkt zu erzeugen, an dem ein Betätigungsbetrag des Bremsbetätigungsteils konstant wird, und(b) das Fahrzeug durch die vom regulierten Druck abhängige Bremskraft und die Regenerativbremskraft so zu bremsen, dass der Bremsmodusumschaltmechanismus den vom regulierten Druck abhängigen Bremsmodus bewirkt, und so, dass das Regenerativbremssystem die Regenerativbremskraft erzeugt, wenn der Betätigungsbetrag konstant wird.
id-TWI593583B    abstract-
id-DE102012010536A1    abstract-Offenbart ist insbesondere erfindungsgemäß ein hydraulisches System zur Bremsenergierückgewinnung. Dieses hat eine verstellbare Hydromaschine, die als Hydropumpe und Hydromotor einsetzbar ist. Die Hydromaschine ist hierbei mechanisch in Wirkverbindung mit einer Brennkraftmaschine, um Energie von einem Antriebsstrang eines das hydraulische System einsetzbaren Fahrzeugs abzugreifen oder einzuspeisen. Mit der Hydromaschine kann ein Hydromotor für einen Lüfter angetrieben werden und ein Hydrospeicher aufgeladen werden. Über diesen wiederum ist die Hydromaschine als Hydromotor und der Hydromotor für den Lüfter antreibbar. Die Hydromaschine kann hierbei vorrichtungstechnisch einfach mit einem Nebenabtrieb der Brennkraftmaschine oder mit einem Abtrieb eines von der Brennkraftmaschine getriebenen Aggregats verbunden sein. Hierdurch ist zusätzlich ermöglicht, dass die Hydromaschine zum Anlassen der Brennkraftmaschine für eine Start-Stopp-Funktion eingesetzt wird.
id-US20160297408A1    abstract-A vehicle  100  (FIG.  1 ) includes a braking system  100   a  (FIG.  2 ) that includes a foundation braking system  111  and a hydraulic braking system  112 . According to method  100   b  (FIGS.  3  and  4 ), system controller  117  (FIG.  2 ) at successive steps  120 - 1 27 determines when hydraulic regenerative braking system  112  cannot provide full commanded braking torque and acts through proportional treadle valve  116   a  to provide a proportional transition between an isolated hydraulic braking mode and an isolated foundation braking mode. According to methods  200   b  (FIGS.  7 - 8 ) and  200   b  (FIGS.  9 - 10 ), proportional braking is approximated. According to method  300  (FIG.  11 ), hydraulic braking is reduced at the initiation of a braking event based upon the estimated kinetic energy of the vehicle and available capacity for storing that energy.
id-DE102012009350A1    abstract-Die Erfindung gehört zur Autotechnik. Hauptanspruch; Kraftfahrzeug, das einen Motor, einige Räder, eine Transmission und ein elektrisches System einschließt, dadurch gekennzeichnet, dass es zusätzlich mit einem Generator, der mit den Rädern oder der Transmission des Kraftfahrzeuges verbunden ist, und mit einer Einrichtung zum Einschaltung des Generators bei der Ausschaltung des Motors des Kraftfahrzeuges ausgestattet ist.
id-FR2990917A1    abstract-Un procédé de diagnostic pour une analyse a posteriori du comportement d'un système de freinage de véhicule, ledit système de freinage comportant un moyen de freinage régénératif, un moyen de freinage complémentaire, et un dispositif de répartition, le procédé comprenant - stocker (103, 109, 106) dans une mémoire non volatile au moins une valeur courante de paramètre de freinage issue du dispositif de répartition pour une analyse ultérieure basée sur ladite au moins une valeur stockée dans la mémoire non volatile.
id-DE102012209157A1    abstract-Die Erfindung betrifft eine Regelungseinrichtung (13) für ein Bremssystem (1) mit mindestens einer elektrischen Bremse (2) in einem elektrischen Antriebssystem (12) und mindestens einer mechanischen Betriebsbremse (3), insbesondere für elektrisch betriebene Fahrzeuge oder Hybridfahrzeuge. Zur Optimierung hinsichtlich Energieeffizienz, Wirtschaftlichkeit und Fahrergonomie wird eine Regelungseinrichtung (13) vorgeschlagen, die eine Bremspedalstellkraft-Regelung (25) zur Ermittlung eines Bremspedalstellkraft-Sollwertes (17) für die Erzeugung einer Bremspedal-Rückstellkraft (8) an einem Bremspedal (4) mittels eines Bremspedalaktors (7) in Abhängigkeit eines von einem Bremspedalsensor (9) detektierten Bremspedal-Istwertes (22) der Auslenkung des Bremspedals (4) und/oder eines maximal verfügbaren elektrischen Bremsmomentes (14) und/oder eines aktuell verfügbaren elektrischen Bremsmomentes (15) und/oder eines maximal rekuperierbaren elektrischen Bremsmomentes (16) der elektrischen Bremse (2) und/oder eines Bremspedalstellkraft-Istwert (18) des Bremspedalaktors (7) vorsieht. Weiterhin ist für die Regelungseinrichtung (13) eine Bremssteuerung (19) zur Erzeugung eines mechanischen Bremskraft-Sollwertes (20) und eines elektrischen Bremskraft-Sollwertes (21) in Abhängigkeit des vom Bremspedalsensor (9) detektierten Bremspedal-Istwertes (22) und/oder eines von der Bremspedalstellkraft-Regelung (25) ermittelten Bremspedal-Eingriffspunktes (23) der mechanischen Betriebsbremse (3) und/oder eines elektrischen Bremskraft-Istwertes (5) der elektrischen Bremse (2) vorgesehen.
id-DE202012004621U1    abstract-Kraftfahrzeug, das einen Motor, einige Räder, eine Transmission und ein elektrisches System einschließt, dadurch gekennzeichnet, dass es zusätzlich mit einem Generator, der mit den Rädern oder der Transmission des Kraftfahrzeuges verbunden ist, und mit einer Einrichtung zum Einschaltung des Generators bei der Ausschaltung des Motors des Kraftfahrzeuges ausgestattet ist.
id-US9827965B2    abstract-A method for operating a regenerative braking system of a vehicle includes: applying control to at least one valve of a brake circuit, before and/or during operation of a generator of the braking system, so that brake fluid is displaced out of a brake master cylinder and/or out of the at least one brake circuit into at least one reservoir volume; defining a target force difference variable regarding a booster force exerted by a brake booster in consideration of at least one of a generator braking torque information item, a brake master cylinder pressure variable, and an evaluation variable derived from at least the generator braking torque information item or the brake master cylinder pressure variable; and controlling the brake booster in consideration of the defined target force difference variable.
id-CN103507798B    abstract-本发明涉及车辆制动系统及其操作方法，具体提供一种设计成使来自再生制动系统的贡献最大化的车辆制动系统和方法，所述车辆制动系统和方法也提供解决潜在再生制动故障的足量安全措施。根据一个实施方式，所述方法确定由驾驶员请求的减速度以及车辆经历的实际减速度，并且使用这两个值的差值来计算减速度误差，所述减速度误差可用时间被积分并且与误差阈值相比较。如果积分或累积的减速误差超过误差阈值，那么所述方法可以减少或禁用所述再生制动系统直到能够确认该再生制动系统适当地运转。
id-US11454457B2    abstract-An energy transportation and grid support system utilizes at least one transportable containment module capable of storing thermal or chemical energy typically produced from renewable or geothermal sources and providing connectivity with energy conversion equipment typically located in a land or sea-based operating facility. The system includes circuitry to hookup to an adjacent electricity grid for the provision of grid support and/or piping to move thermal energy typically used to drive steam turbines generating electricity. The operating facility also includes a communication arrangement to link with and exchange operations control data with a grid or heating operator and the energy transportation operator. The invention is directed to both apparatus and method for the energy transportation and grid support system.
id-US9067578B2    abstract-A method/controller for operating a vehicle regenerative braking system by operating in a first braking mode, in which a generator braking torque of a generator is not zero and is equal to a first regenerative portion predefined for the first mode, and controlling the system out of the first mode into a second braking mode having a second regenerative portion, which is smaller than the first portion, so that brake fluid is pumped out of a storage volume of the system into at least one wheel brake cylinder and/or at least one brake circuit of the system via at least one brake fluid delivery mechanism; by activating the delivery mechanism via a setpoint delivery output variable, which is established/predefined for a setpoint brake pressure having a setpoint pressure rise which increases over time, so that an actual brake pressure having an actual pressure rise increase over time is built up.
id-EP2864172A4    abstract-
id-CN103569089B    abstract-本发明涉及车辆制动系统和操作它的方法。一种车辆制动系统和方法，设计成通过抵消湿度和温度可能对制动性能产生的影响来改善驾驶员的制动体验。根据一个实施例，所述方法确定制动事件是否在进行中，如果是，则测量湿度和制动器温度。通过该信息，所述方法能够补偿诸如制动衬块或者转子等一个或多个制动部件的摩擦系数的预料变化，并且相应地提供修改的制动指令信号。
id-EP2888164B1    abstract-
id-CN104395159B    abstract-具有：制动操作量检测部（70），其用于检测驾驶员踩踏制动踏板（2）的踏板行程Sp；泵（30），其基于制动操作量检测部（70）检测出的制动操作部件的踏板行程Sp的增加，吸入主缸（4）内的制动液，使轮缸液压Pw增压；第一吸入通路（15），其连接主缸（4）与泵（30）的吸入侧；内部贮液罐（25），其设置在第一吸入通路（15）上；第二吸入通路（13），其与第一吸入通路（15）并联地设置，连接主缸（4）与内部贮液罐（25）；流入闸阀（23），其设置在第二吸入通路（13）上。在由制动操作量检测部（70）检测到规定的急制动状态的情况下，使流入闸阀（23）开阀，使制动液流入内部贮液罐（25）。
id-US9387774B2    abstract-The train-information management device includes a position detection unit; a regenerating-condition detection unit that detects a regenerative-brake usage condition; a train-line-information holding unit that holds therein information on a section in which a train is more likely to use a brake; a residual-air-amount calculation unit that calculates the amount of residual air in an air tank; and a compressor control unit that controls a compressor. In a regeneration-preparation condition, if a train is running through a position where the distance between the position and a section in which a train is more likely to use a brake is equal to or less than a given value, if the train does not use a regenerative brake, and if the amount of residual air reaches 0%, the compressor control unit causes a compressor to start generating compressed air.
id-EP2891573B1    abstract-
id-CN104540716A    abstract-本发明涉及一种用于机动车的发电机式制动系统的控制装置，具有马达控制装置，利用它在考虑以给定的理论马达制动矩（Mmot-soll）为基础的至少一提供的理论总制动矩参数和以至少一附加摩擦制动器的至少一已执行或可执行的实际摩擦制动矩为基础的至少一实际摩擦制动矩参数的条件下，可以确定以制动系统的至少一发电机式使用的电动机的至少一要施加的理论马达制动矩（Mmot-soll）为基础的至少一理论马达制动矩参数，其中，只要所述理论总制动矩参数位于极限值参数以下，对应于要施加的理论总制动矩（Mges-soll）与至少一已执行或可执行的实际摩擦制动矩之间的差值确定至少一理论马达制动矩参数，并且，只要所述理论总制动矩参数位于极限值参数以上，对应于由给定的附加制动矩（ΔM）和差值的总和确定至少一理论马达制动矩参数。本发明同样涉及一种用于机动车的发电机式的制动系统。本发明还涉及一种用于机动车的发电机式制动系统的运行方法。
id-EP2703238A1    abstract-Die Erfindung betrifft eine Steuervorrichtung (10) für ein rekuperatives Bremssystem eines Fahrzeugs, mittels welcher unter Berücksichtigung eines Sensorsignals (16) eine erste Soll-Größe (18) bezüglich eines mittels mindestens eines Elektromotors (22) auf mindestens ein erstes Rad (24) auszuübenden ersten Soll-Motorbremsmoments und eine zweite Soll-Größe (20) bezüglich eines auf mindestens ein zweites Rad (30) auszuübenden zweiten Soll-Motorbremsmoments ungleich Null festlegbar sind, wobei zusätzlich unter Berücksichtigung zumindest des mindestens einen Sensorsignals (16), der ersten Soll-Größe (18), der zweiten Soll-Größe (20) und/oder mindestens einer davon abgeleiteten Größe ein Schließsignal (44) an ein Trennventil (46), über welches der mindestens eine erste Radbremszylinder (24) des ersten Bremskreises (26) mit einem Hauptbremszylinder (48) des Bremssystems verbunden ist, ausgebbar ist. Ebenso betrifft die Erfindung ein Verfahren zum Betreiben eines rekuperativen Bremssystems eines Fahrzeugs.
id-CN104583030B    abstract-本发明涉及一种用于车辆的、具有操控机构（12）的制动控制装置（10），借助于所述操控机构（12）至少在考虑到至少一个由车辆本身的传感器机构和/或控制机构所提供的制动要求信号（18）的情况下能够将至少一个第一控制信号（14）输出给所述车辆的至少一个电的驱动电动机（16），通过所述第一控制信号（14）能够将所述至少一个电的驱动电动机（16）调节为电动机模式，在所述电动机模式中能够将不等于零的发电机制动力矩（M）通过所述至少一个电的驱动电动机（16）施加到所述车辆的至少一个车轮上，其中所述至少一个电的驱动电动机（16）能够借助于所述至少一个第一控制信号（14）来调节为至少一个作为电动机模式的过载运行模式，在所述过载运行模式中能够将所述不等于零的发电机制动力矩（M）施加到所述至少一个车轮上。同样，本发明涉及一种用于运行至少一个用于车辆的电的驱动电动机（16）的方法。
id-US20140042800A1    abstract-There is provided a brake system for performing regenerative braking and friction braking to brake a rotating body, the brake system including: a manipulation part configured to provide a brake input; a regenerative braking unit configured to perform regenerative braking; a friction braking unit configured to perform friction braking; and a control unit configured to control the brake system, wherein the friction braking unit includes: a friction working part configured to brake a rotating body by friction; a pneumatic line system configured to operate the friction working part; a first valve part connected to the pneumatic line system; and a second valve part connected to the pneumatic line system and connected in parallel to the first valve part.
