id-EP2213539B1    abstract-
id-DE102009011408A1    abstract-Bei einer Motor-Generator-Vorrichtung (1, 20, 33, 34) mit einer drehbar gelagerten ersten Läufervorrichtung (2, 21, 25, 39), einer drehbar gelagerten zweiten Läufervorrichtung (3, 22, 26, 36), einer ersten Statorvorrichtung (11, 27) sowie einer zweiten Statorvorrichtung (13, 28) befinden sich die erste Läufervorrichtung (2, 21, 25, 39) und die zweite Läufervorrichtung (3, 22, 26, 36) in einem gegenseitigen Wechselwirkungsbereich. Weiterhin befinden sich die erste Läufervorrichtung (2, 21, 25, 39) und die erste Statorvorrichtung (11, 27) in einem gegenseitigen Wechselwirkungsbereich. Auch die zweite Läufervorrichtung (3, 22, 26, 36) und die zweite Statorvorrichtung (13, 28) befinden sich in einem gegenseitigen Wechselwirkungsbereich.
id-FR2943027A1    abstract-L'invention concerne un système de changement de direction (12) pour un véhicule (10) automobile, qui est apte à freiner une première roue motrice (24G) du véhicule (10) pour faire tourner le véhicule (10) d'un premier côté et à récupérer au moins une partie de l'énergie cinétique de la première roue motrice (24G) pour transmettre à la seconde roue motrice (24D) l'énergie ainsi récupérée, afin d'appliquer un couple moteur sur la seconde roue motrice (24D) pour favoriser le véhicule (10) à tourner vers le premier côté.
id-DE202009003140U1    abstract-System zur Energierückgewinnung der Bremsenergie mit zumindest einer Turbine (7), zumindest einem Druckregler (6) und zumindest einem Druckluftspeicher (2), das von einer Steuerelektronik (1) kontrolliert wird, dadurch gekennzeichnet, daß die Steuerelektronik (1) abhängig von der Betätigungskraft am Bremspedal (9) die Energieaufnahme an den Luftturbinen (7) mittels den Druckreglern (6) und den Rückschlagventilen (11, 12) steuert.
id-FR2943297A1    abstract-L'invention concerne un dispositif de freinage d'un véhicule automobile, comprenant au moins un frein mécanique comportant un premier élément de frottement lié en rotation aux roues du véhicule et des moyens d'actionnement déplaçant au moins un second élément de frottement vers le premier élément de frottement, proportionnellement au déplacement d'une commande de freinage. En l'absence de déplacement de la commande de freinage, le second élément de frottement est éloigné du premier élément de frottement. Le dispositif de freinage comprend un ralentisseur électrique, actionné par le déplacement de la commande de freinage, de façon à freiner le véhicule automobile quand les éléments de frottement du frein mécanique ne sont pas en contact.
id-US8886375B2    abstract-When a diagnosis result of an ABS control system is normal, a determination is made as to whether or not to execute ABS control based on a slip ratio of a vehicle wheel, whereupon motor torque control is executed based on an operational state of an ABS. In other words, when ABS control is not executed, the motor-generator is controlled to a regenerative state, and when ABS control is executed, the motor-generator is controlled to a power running state. When the diagnosis result of the ABS control system is abnormal, on the other hand, regenerative braking by the motor-generator is prohibited immediately and the motor-generator is controlled to the power running state.
id-US20100256885A1    abstract-A method that compensates for fluid pressure variations in a vehicle brake system so that the fluid pressure, brake torque and/or brake force at the wheel more accurately reflects that requested by the driver. In an exemplary embodiment, the method determines the braking intent of the driver, determines a current stage of the braking event (e.g., an apply stage, release stage, etc.), uses the braking event stage and the driver braking intent to select a pressure compensation, and uses the pressure compensation to generate compensated brake command signals for operating the vehicle brake system. This method is well suited for use with brake-by-wire systems, such as an electrohydraulic braking (EHB) system.
id-US8794719B2    abstract-At a time (t 3 ) when a vehicle speed is decreased below a switching-start vehicle speed and the switching from regenerative braking to fluid pressure braking is performed, even if a slave cylinder is caused to be operated by driving an electric motor at the same time of starting the reduction of regenerative braking force, the increase of fluid pressure braking force is delayed by an ineffective stroke in the slave cylinder. Accordingly, a temporary drop of total braking force of the regenerative braking force and fluid pressure braking force is generated. However, at a time (t 2 ) when a vehicle speed is decreased below a switching-preparation-start vehicle speed, the electric motor is, beforehand, caused to drive slightly to cancel out the ineffective stroke in the slave cylinder. This can prevent a temporary drop of the total braking force of the regenerative braking force and fluid pressure braking force at the time of the switching, and can thereby prevent deterioration of brake feeling.
id-CN101857016A    abstract-本发明公开了一种真空蓄能系统和方法。真空蓄能系统包括升压器、与升压器流体连通的真空蓄能器和与真空蓄能器流体连通的发动机。
id-US20100258372A1    abstract-A regenerative braking system for a vehicle, motorized or otherwise, that captures and stores the braking energy of the vehicle through the mechanical compression of a volume of pressurized gas contained in one or more onboard gas springs. This stored energy can be selectively released by the driver to assist with the acceleration of the vehicle from a stopped or moving condition. The compression of the volume of gas is accomplished by the insertion of a plunger into the cylinder of a gas spring by a mechanical spooling cable arrangement powered by the rotative braking of the vehicle. The release of the stored energy is accomplished by the withdrawal of the piston which acts through the spooling cable arrangement to transmit torque to the vehicle's drive train. The system can be implemented in various motorized or non-motorized vehicles.
id-US8746813B2    abstract-In a vehicle capable of performing regenerative braking and fluid pressure braking, in changing from the regenerative braking to the fluid pressure braking in response to a decrease of a vehicle speed due to braking, a fluid pressure braking force is increased from 0 at a first increasing rate when the vehicle speed falls to or below a first threshold value (V 1 ), and the fluid pressure braking force is increased at a second increasing rate, which is higher than the first increasing rate, when the vehicle speed falls to or below a second threshold value (V 2 ), which is smaller than the first threshold value (V 1 ). With this configuration, while occurrence of a squeal noise of a wheel cylinder can be prevented by setting the first increasing rate of the fluid pressure braking force at a small value, a required braking force can be generated without any problem by setting the second increasing rate, to be used subsequently thereto, of the fluid pressure braking force at a large value.
id-CN101892913A    abstract-本发明涉及基于真空助力制动部件致动的车用燃料控制，提供一种用于车辆发动机的控制方法，其包括产生表征车辆制动系统的工作条件的制动值，以及基于该制动值选择性地调整发动机的燃料控制值和发动机的燃料调整诊断值中的一个。在该方法中，输送给发动机的燃料量是基于该燃料控制值，表征发动机的稀燃运转的诊断结果是基于该燃料调整诊断值。制动工作条件是从一组中选出来的，这组包括工作状态、踏板位移、致动时段、流体工作压力和助力压力。燃料控制值是发动机的估计容积效率。还提供有相关的控制系统。
id-DE102009030817A1    abstract-Vorrichtung (1) zum Bremsen von Fahrzeugrädern (2, 3, 4, 5) eines Fahrzeugs, umfassend mindestens eine elektromechanische Bremseinrichtung, mindestens einen Speicher für elektrische Energie, wobei die elektromechanische Bremseinrichtung aus dem Speicher mit Energie versorgt wird, und mindestens einen im Bereich der Fahrzeugräder (2, 3, 4, 5) und/oder im Bereich eines Antriebsstrangs angeordneten Generator, wobei der Generator bei Ausfall des Speichers aus der kinetischen Energie des Fahrzeugs eine elektrische Hilfsenergie erzeugt, wobei die elektrische Hilfsenergie zur Energieversorgung mindestens der elektromechanischen Bremseinrichtung dient, wobei bei Ausfall des Speichers eine Regelungseinheit (13) eines Bremsvorgangs mittels der Hilfsenergie mindestens einen Feststellmechanismus mindestens eines Fahrzeugsrades betätigt und/oder die Regelungseinheit (13) des Bremsvorgangs eine Gradientenregelung der elektromechanischen Bremseinrichtung durchführt.
id-DE102009020642A1    abstract-Die Erfindung geht aus von einem Fahrzeug, insbesondere von einem Schienenfahrzeug, mit einem Antriebsmotor, insbesondere einem Verbrennungsmotor, insbesondere einem Dieselmotor, mit einem System zur pneumatischen Speicherung von kinetischer Energie. Im Vergleich zu elektrischen (batteriebasierten) und hydraulischen Systemen stellt das erfindungsgemäße System einen guten Kompromiss zwischen Leistungsdichte und Energiedichte dar.
id-US9087950B2    abstract-A multi-junction photoelectric conversion device that can be manufactured by a simple method is provided. In addition, a photoelectric conversion device whose mechanical strength is increased without complicating a manufacturing process is provided. A photoelectric conversion device includes a first cell having a photoelectric conversion function, a second cell having a photoelectric conversion function, and a structure body including a fibrous body, which firmly attaches and electrically connects the first cell and the second cell to each other. Accordingly, a multi-junction photoelectric conversion device in which semiconductor junctions are connected in series and sufficient electrical connection between p-i-n junctions is ensured can be provided.
id-EP2258576B1    abstract-
id-DE202009007803U1    abstract-Die ”Brems-(oder Ausroll-)-Energie-Nutzung in Bremsschub und/oder nur Rückgewinnung durch (Einzelrad)-Pumpen-Druck-Bremsen, in Kompressionswärme (die durch den Wärmepumpeneffekt vervielfacht wird) als Wärmequelle für Anergie Antriebskreisläufe (unter anderen z. B. der ”NZPG”)” ist generell dadurch gekennzeichnet, dass  die Energie aus Linear- und/oder aus Rotationsbewegung verstärkt zurückgewonnen wird durch Übertragung der Bewegungsenergie auf  1.1. Pumpendruck-Bremsen, bzw. in Fahrzeugen auf Einzelrad-Pumpendruck-Bremsen  1.1.1 bzw. beim Einsatz von Pumpen mit frei rotierendem Schaufelrad  1.1.2 oder beim Einsatz von Kompressoren z. B. mit frei rotierender Spirale,  1.1.3 so dass der Materialabrieb, bis auf den Materialabrieb (der Energieverlust entspricht) an den Kugellagern (vorzugsweise Keramikkugellagern), nicht bzw. kaum stattfindet  1.2.1 und die Pumpen/Kompressoren entweder zusätzlich getrennt separat  1.2.1.1 ausschließlich Luft in einem offenen (ohne Wärmetauscher der Luft-Expansionskälteabgabe) Luftkompressionskreislauf komprimieren,  1.2.1.2 oder Gas (Kältemittel) in einem geschlossenem Wärmepumpenkreislauf komprimieren,  1.2.2 oder die Pumpen/Kompressoren direkt die Pumpen/Kompressoren aus den Anergie (bzw. Hydroanergie, die...
id-US20100320011A1    abstract-An automotive braking system includes a windshield wiper system, a traction wheel, and a non-friction brake system configured to apply a braking force to the traction wheel. The system also includes one or more controllers operatively connected with the windshield wiper system, and configured to, in response to a braking request, command the non-friction brake system to apply the braking force to the traction wheel. The braking force has a magnitude that depends on whether the windshield wiper system is active.
id-WO2010139339A1    abstract-- Used in machines/trains/ships/busses/cars etc., through different Anergy circuits as liquid gas/fluid pumping or gas/steam/vapor compression circuits, which all: are placed in the cold-water tank (9), to produce cooling power to be able to absorb all surrounding possible thermal renewable energies, as surrounding temperatures, as air resistance/compression heat from the funnel (50) in vehicles, as solar heat and to be able to recover nearly all heat losses from its own Anergy circuits and to recovered the movement force while braking in amplified thermal energy, to be able to produce kinetic energy -electricity- with their flow engines (6) followed by a pressure reducing tube (3). - The movement force of vehicles is recovered while braking, as amplified heat in the cold-water tank (9).
id-US8615350B2    abstract-Guidance devices, methods, and programs acquire a current speed of a vehicle and calculate a regeneration upper limit operation amount of the regenerative brake based on the current speed of the vehicle. The devices, methods, and programs acquire a deceleration target speed, acquire a deceleration target position, calculate a distance to the deceleration target position, and calculate a deceleration required operation amount of the brake pedal required for reducing the current speed of the vehicle to the deceleration target speed at the deceleration target position based on the acquired current speed of the vehicle, the acquired deceleration target speed, and the calculated distance to the deceleration target position. The devices, methods, and programs communicate guidance regarding the operation amount of the brake pedal based on the calculated regeneration upper limit operation amount and the calculated deceleration required operation amount.
id-CN101985282B    abstract-一种用于车辆的显示系统，该显示系统被配置成显示车辆的一个或多个能量效率值。所述显示系统可包括信息显示器，该信息显示器被配置成显示与使用再生制动系统所回收的制动能量的比率相对应的能量回收指示器。该信息显示器可包括总的能量回收指示器和瞬时能量回收指示器两者。
id-JP2013500189A    abstract-本発明は、総ブレーキ装置、すなわち従来部分と別の部分、例えば回生部分とからなるブレーキ装置の一部として、ブレーキ回路もしくはブレーキペダルのピストン-シリンダユニット内における容積移動を誘起することができる方法および装置を開示する。このことを利用して、ブレーキ装置の液圧部分における制御可能なブレーキブースタによる圧力比の変化をブレーキ装置の別の部分の付加的なブレーキ作用により補償し、これにより、運転手がペダルの位置変化に基づいてブレーキペダルで実施しなくても、異なるブレーキシステムのブレーキ作用から総ブレーキ作用が得られる。本方法は、例えば、電流を生成する発電機として電動機を作動することによりブレーキ遅延が誘起される車両、および従来の液圧式ブレーキシステムを別のブレーキシステムまたはバックアップ-ブレーキシステムとしてさらに備える車両で使用することができる。 【選択図】図１Ａ
id-CN101987617A    abstract-一种能够精确检测主汽缸压、具有后备功能、实现可靠制动控制的制动控制系统。这种制动控制系统其特征在于，包括通过驾驶者的制动操作动作的主汽缸、按照制动操作的量调节所述主汽缸内压力的第一机构、控制所述第一机构动作的第一控制装置、调节所述主汽缸内的所述压力通向车轮制动缸的第二机构、控制所述第二机构的动作及增加通向所述车轮制动缸的压力的泵装置动作的第二控制装置，第一及第二控制装置分别内置有电源电路及CPU，装备有测量所述主汽缸内压力并与所述第一控制装置连接的第一液压传感器、测量所述主汽缸内压力并与所述第二控制装置连接的第二液压传感器。
id-WO2011011759A3    abstract-A combined motor-battery system comprising an electric power source adapted to convert self-originating electrical current to mechanical power utilizing a set of common functional structures. Preferred embodiments include an electrochemical cell comprising field reactive electrodes that directly produce extractable mechanical forces in the presence of a magnetic field.
id-WO2011012346A1    abstract-Eine hydraulische Fahrzeugbremsanlage weist einen Pedalwegsimulator (25) mit einer Primärkammer (28) und einer Sekundärkammer (29) auf, zwischen denen ein Kolben (30) verschieblich angeordnet ist, wobei die Sekundärkammer (29) mit einer Speicherkammer (20) strömungsverbunden ist. Über eine Hydraulikpumpe (17) ist Bremsfluid aus der Speicherkammer (20) förderbar.
id-DE102009034177A1    abstract-Die Erfindung betrifft einen Pulsationsdämpfer (1) für eine Axialkolbeneinheit (4) eines hydraostatisch regenerativen Bremssystems (5) und ein Verfahren zur Schalldämpfung einer Axialkolbeneinheit (4) sowie eine Regelungsanordnung zur Dämpfung von Pulsationsschallwellen mit einem Pulsationsdämpfer (1). Die Axialkolbeneinheit (4) wird bei einem Bremsvorgang als Axialkolbenpumpe und bei einem Beschleunigungsvorgang als Axialkolbenmotor betrieben und verursacht Pulsationsgeräusche, die mit einer Stichleitung (6) gedämpft werden. Dazu weist der Pulsationsdämpfer (1) eine auf unterschiedliche Resonanzwellenlängen abstimmbare Stichleitung (7) auf.
id-US8397848B2    abstract-A hydraulic energy storage system (comprising a hydraulic pump/motor, a high pressure hydraulic accumulator, a low pressure hydraulic accumulator/reservoir, and interconnecting hydraulic lines) is incorporated into a EV, HEV, or PHEV to provide hydraulic regenerative braking and propulsive assistance for the vehicle. Implementation of the low cost and long-lasting hydraulic energy storage system in the vehicle, together with the electric energy storage system (comprising a motor/generator and battery pack) of the vehicle, allows significantly reduced demands and higher operating efficiencies for the battery pack, thereby facilitating a more cost-effective, efficient and/or durable overall energy storage system for the vehicle.
id-US8738260B2    abstract-A brake control system includes: a friction brake unit for generating a friction braking force; a regenerative brake unit for generating a regenerative braking force; and a control unit for controlling the regenerative and friction brake units based on a regenerative target value and a friction target value defined based on a target deceleration, and for controlling a braking force by selecting one of a plurality of control modes including both a regeneration permission mode in which a total braking force is generated by the regenerative and friction braking forces, and a regeneration prohibition mode in which the target deceleration is generated by the friction braking force. In the permission mode, the control unit generates the total force by providing a delay, while in the prohibition mode, the control unit provides a delay smaller than the above delay to the friction braking force or does not provide a delay.
id-US8608256B2    abstract-A hydraulic control method of a regenerative braking system for vehicles in which a point of time when regenerative braking torque starts to be reduced is predicted and hydraulic control is performed in advance prior to this point of time so as to improve braking performance. A hydraulic braking control unit predicts the point of time when regenerative braking torque starts to be reduced based on vehicle velocity and starts hydraulic control in advance prior to this point of time, thereby improving responsiveness of hydraulic braking force compared to the regenerative braking torque to satisfy braking force required by a driver, and minimizing a deceleration change at the end of regenerative braking to improve braking performance.
id-EP2467286B1    abstract-
id-US9550489B2    abstract-A method for regulating an energy recovery in a pedal-driven vehicle having a crank drive, an electric auxiliary drive and a rechargeable energy source includes: detecting a direction of rotation of the crank drive, and recovery of energy and storage of energy in the energy source when the direction of rotation of the crank drive is directed backward.
id-BRPI1003397A2    abstract-SISTEMA DE FREIOS, NO QUAL OS FREIOS POR ATRITO E FREIOS REGENERATI VOS SçO ATIVADOS DE ACORDO COM A FORÇA APLICADA AO PEDAL. Sistema de freios para um veiculo a motor, compreendendo um freio por atrito (2) adaptado para aplicar uma força de frenagem mecânica ao veículo; um freio regenerativo (4) adaptado para aplicar uma força de frenagem ao veículo; um pedal de freios (6) adaptado para ser acionado por um motorista do veículo através de uma faixa de pedal, de sem aplicação de força (Pp~ 0~) a aplicação de força máxima (Pp~ Max~). Uma unidade de controle (8) que inclui uma memória operante 10 com instruções de controle aí armazenadas que, inter alia, implementam as características do pedal de freio, incorporando, entre outras coisas, a relação entre a força aplicada ao pedal e a força de frenagem BF, a unidade de controle estando adaptada pare ativar o freio por atrito e o freio regenerativo dependendo da força aplicada ao pedal de acordo com as características do pedal de freio, caracterizado pelo fato de que: a faixa de pedal compreende pelo menos duas posições de pedal, Pp~ 1~ e Pp~ 2~, que são escolhidas de modo que PP~ 0~<PP~ 1~<Pp~ 2~<Pp~ Max~ e que indicam três segmentos de faixa A, B e C, onde A está ligado por Pp~ 0~ e Pp~ 1~, B por Pp~ 1~ e Pp~ 2~ e C por Pp~ 2~ e PP~ Max~. a unidade de controle estando adaptada para controlar os freios de modo que, no segmento A, apenas o freio regenerativo seja ativado para distribuir uma força de frenagem BF~ A~ crescente, em resposta a uma força crescente aplicada ao pedal; no segmento B, apenas o freio regenerativo é ativado, para distribuir uma força de frenagem substancialmente constante BF~ B~ em resposta a uma força crescente aplicada ao pedal, e no segmento C o freio por atrito é ativado, de modo que é aplicada uma força de frenagem total crescente BF~ C~ ao veículo, em resposta a uma força crescente aplicada ao pedal.
id-DE102009042256A1    abstract-Die vorliegende Erfindung betrifft eine Antriebsvorrichtung für ein Schienenfahrzeug mit einer ersten Antriebseinheit (6.1) mit einem ersten antreibbaren Radsatz (14.1), mit einer zweiten Antriebseinheit (6.2) mit einem zweiten antreibbaren Radsatz (14.2), mit einem Verbrennungsmotor (2), der mit der ersten Antriebseinheit (6.1) in Wirkverbindung steht, und mit einer Energiespeichereinrichtung (4), die mit der ersten Antriebseinheit (6.1) in Wirkverbindung steht. Zur Reduktion des Energieverbrauchs schlägt die Erfindung vor, dass die Energiespeichereinrichtung (4) zusätzlich mit der zweiten Antriebseinheit (6.2) in Wirkverbindung steht, wobei die zweite Antriebseinheit (6.2) über die Energiespeichereinrichtung (4) und nicht über den Verbrennungsmotor (2) mit Energie versorgbar ist.
id-KR20110031266A    abstract-본 발명은 자동차 또는 원동기자동차의 제동시 손실되는 제동에너지를 회수하여 재사용 할 수 있도록 발전시키며, 제동에 도움을 줄 수 있는 차량의 제동력을 이용한 발전장치시스템에 관한 것으로, 더욱 상세하게는 자동차 제동시, 단계적으로 자동조절 제동되며 자가발전하여 전력을 생산하여 배터리로 전송시켜 재충전되는 원리로서 차량의 제동시 소멸되는 제동에너지의 발전전력 충전방법과 감속방법에 관한 것이다.  자동차가 제동동작시 바퀴에서 발생되는 회전력을 이용하여 발전할 수 있게 바퀴의 중심축에 위치한 브레이크 시스템에 영구자석과 코일을 구성하여, 영구자석이 회전하며, 코일에 영향을 주어 전력을 발생시켜 자가발전시키는 원리라 하겠다.  상기한 바와 같은 발전장치 시스템을 이용함으로써, 자동차의 배터리에서 공급되는 전력을 효과적으로 사용할 수 있으며, 나아가 자동차의 발전장치인 제너레이터를 제거할 수 있어 차량의 무게감소는 물론 이에 따른 속도증가, 연비향상에 도움이 될 수 있다 하겠다.  또한 전기 자동차나 전기 원동기자동차 등에 널리 활용할 수 있다 하겠다.              자동차, 제동장치, 자가발전, 충전, 영구자석
